,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"z_m_s_15[38,8]",0.0757591,0.00444657,0.451609,0.443084,-0.678418,0.0763282,0.825059,10566.7,7315.92,1.00116
"z_m_s_15[38,9]",-0.17137,0.00424588,0.405298,0.395487,-0.836751,-0.174941,0.504898,9251.16,6683.53,1.00059
"z_m_s_15[38,10]",-0.076511,0.00412106,0.3346,0.327696,-0.631613,-0.0727956,0.466064,6734.55,6306.26,1.00096
"z_m_s_15[38,11]",0.397651,0.00448219,0.425445,0.418483,-0.301738,0.403267,1.09239,9103.62,6739.98,1.00263
"z_m_s_15[38,12]",-0.441729,0.00439601,0.477305,0.470204,-1.22587,-0.44176,0.343581,12179.6,7239.29,1.00019
"z_m_s_15[38,13]",-0.0900089,0.00443528,0.423809,0.42598,-0.781356,-0.0903177,0.609293,9289.8,7331.1,1.00029
"z_m_s_15[38,14]",0.578462,0.00402138,0.361626,0.352143,-0.0128914,0.574596,1.16649,8260.01,7243.69,1.00101
"z_m_s_15[38,15]",1.05078,0.0046745,0.405966,0.389652,0.378429,1.0537,1.7081,7767.36,6629.55,1.00062
"z_m_s_15[38,16]",0.509497,0.00422224,0.412195,0.410387,-0.170312,0.513327,1.17068,9723.04,6827.08,1.00209
"z_m_s_15[39,1]",-0.110638,0.00471751,0.26471,0.262111,-0.54335,-0.110381,0.324965,3224.47,5686.45,1.00165
"z_m_s_15[39,2]",0.12109,0.00469706,0.402092,0.394123,-0.537836,0.124522,0.788529,7469.19,5954.24,1.00005
"z_m_s_15[39,3]",0.266398,0.0043162,0.423405,0.416299,-0.422205,0.268911,0.960654,9836.29,7070.42,1.00229
"z_m_s_15[39,4]",0.536524,0.00451989,0.435001,0.430511,-0.181797,0.542331,1.24184,9432.32,6315.41,1.0017
"z_m_s_15[39,5]",0.43283,0.00437182,0.459673,0.460367,-0.317841,0.436103,1.18402,11198.8,6653.51,1.0007
"z_m_s_15[39,6]",0.783438,0.00430543,0.384316,0.384348,0.156074,0.783918,1.40714,8038.84,7165.51,1.00081
"z_m_s_15[39,7]",0.917722,0.00434939,0.329196,0.328489,0.377561,0.919271,1.45995,5832.18,6852.15,1.00152
"z_m_s_15[39,8]",1.13837,0.00415928,0.325922,0.321302,0.603003,1.14074,1.68108,6220.42,6734.85,1.00061
"z_m_s_15[39,9]",1.27394,0.00461211,0.428099,0.429465,0.563583,1.27311,1.97795,8764.92,7234.87,1.0019
"z_m_s_15[39,10]",1.31147,0.00400681,0.34859,0.337232,0.735485,1.31018,1.88392,7666.52,7390.56,1.00077
"z_m_s_15[39,11]",0.745696,0.00466635,0.498807,0.490807,-0.0727293,0.749794,1.55833,11742.9,6400.64,1.00089
"z_m_s_15[39,12]",1.44308,0.00429968,0.406956,0.397974,0.748378,1.45651,2.08455,9057.19,6873.17,1.00061
"z_m_s_15[39,13]",1.19209,0.0041653,0.403958,0.401445,0.510003,1.19635,1.83876,9524.97,7581.78,1.00117
"z_m_s_15[39,14]",0.903726,0.00412264,0.364552,0.362876,0.307428,0.901284,1.50212,7867.69,7718.56,1.00054
"z_m_s_15[39,15]",1.25101,0.00455503,0.456959,0.447525,0.470336,1.26978,1.96712,10386.1,6876.73,1.00187
"z_m_s_15[39,16]",0.927007,0.00449379,0.423535,0.413423,0.220684,0.931627,1.61523,9103.28,7201.4,1.00048
"z_m_s_30[1,1]",1.61842,0.00492096,0.502716,0.502142,0.788046,1.63474,2.43177,10639.9,7252.15,1.00052
"z_m_s_30[1,2]",0.665361,0.00439494,0.510846,0.503545,-0.167148,0.664496,1.50357,13778.4,7145.06,1.00124
"z_m_s_30[1,3]",1.02706,0.00579293,0.696859,0.697153,-0.143098,1.03499,2.14757,14845.5,7274.47,1.00154
"z_m_s_30[1,4]",0.574774,0.00478437,0.601751,0.592595,-0.421426,0.583492,1.54721,16262.4,7255.49,1.0014
"z_m_s_30[1,5]",1.0883,0.00608293,0.752841,0.745526,-0.174889,1.11278,2.28342,15829.2,7279.72,1.00047
"z_m_s_30[1,6]",1.41818,0.00474961,0.510315,0.499273,0.583262,1.41809,2.24961,11777.6,7120.05,1.0005
"z_m_s_30[1,7]",0.528674,0.00496444,0.592836,0.576719,-0.464615,0.535006,1.49376,14687.8,6651.28,1.00209
"z_m_s_30[1,8]",0.671089,0.00527562,0.665925,0.660056,-0.449403,0.679389,1.75664,16154.5,7254.91,1.00083
"z_m_s_30[1,9]",0.227199,0.00518576,0.70263,0.699655,-0.925074,0.233125,1.3886,18997.7,7368.28,1.00126
"z_m_s_30[1,10]",0.511034,0.00438666,0.546393,0.532878,-0.401002,0.515769,1.40962,15763.5,7303.63,1.0017
"z_m_s_30[1,11]",-0.381499,0.00555457,0.673598,0.676396,-1.47748,-0.379943,0.719499,15053.9,7783.15,1.00041
"z_m_s_30[1,12]",0.991742,0.00473106,0.61612,0.60863,-0.0351799,1.00306,1.99612,17146.1,7542.44,1.00094
"z_m_s_30[1,13]",0.183716,0.00497377,0.622032,0.610927,-0.83295,0.187643,1.21731,16003.4,7078.63,1.00028
"z_m_s_30[1,14]",0.415997,0.00526388,0.648753,0.647184,-0.638726,0.410687,1.4685,15513.0,6913.24,1.00195
"z_m_s_30[1,15]",-0.75648,0.00556275,0.664463,0.661978,-1.85264,-0.765043,0.338531,14676.3,7555.76,1.00124
"z_m_s_30[1,16]",0.171458,0.00502861,0.70715,0.688616,-1.00371,0.169765,1.33618,20162.4,7658.56,1.00182
"z_m_s_30[1,17]",-0.266483,0.00631772,0.864466,0.866929,-1.64843,-0.26865,1.14042,19014.5,7711.69,1.00068
"z_m_s_30[1,18]",-0.122318,0.00551308,0.753162,0.759435,-1.35287,-0.126317,1.11555,18887.2,7511.67,1.00109
"z_m_s_30[1,19]",0.370788,0.00534201,0.674249,0.66504,-0.75035,0.375668,1.45986,16262.1,7171.54,1.00065
"z_m_s_30[1,20]",-0.445533,0.00519,0.658482,0.65304,-1.51466,-0.44982,0.646305,16377.9,6938.63,1.00075
"z_m_s_30[1,21]",0.15792,0.00563214,0.744303,0.745465,-1.05726,0.165817,1.36366,17892.9,7253.98,1.00103
"z_m_s_30[1,22]",-0.0052106,0.00553765,0.692873,0.687181,-1.14152,-0.0107764,1.13745,15815.1,7393.86,1.00043
"z_m_s_30[1,23]",-0.0542383,0.00573623,0.761642,0.743157,-1.32237,-0.0506422,1.19909,17876.5,6962.77,1.00155
"z_m_s_30[1,24]",-0.509682,0.00606526,0.825178,0.835062,-1.84485,-0.521829,0.864063,19251.4,6919.44,1.00104
"z_m_s_30[1,25]",0.0977352,0.00518213,0.696104,0.678293,-1.05192,0.101215,1.22993,18281.5,7037.24,1.00061
"z_m_s_30[1,26]",0.0537495,0.00541589,0.701178,0.702031,-1.10469,0.0580253,1.20832,17181.9,6729.53,0.999806
"z_m_s_30[1,27]",0.249935,0.0051954,0.728178,0.716919,-0.948738,0.254552,1.44616,19969.1,6825.99,1.00172
"z_m_s_30[1,28]",0.0963044,0.00488981,0.608493,0.604583,-0.89536,0.0867264,1.09583,15838.8,7529.94,1.00154
"z_m_s_30[1,29]",0.524725,0.00484468,0.615616,0.603137,-0.492063,0.533764,1.51908,16484.5,7151.17,1.00042
"z_m_s_30[1,30]",0.33988,0.00486509,0.644776,0.657148,-0.708247,0.339191,1.39337,17792.2,7466.76,1.00075
"z_m_s_30[1,31]",-0.212447,0.00549882,0.691417,0.693448,-1.35745,-0.206134,0.917829,15901.7,6948.06,1.00132
"z_m_s_30[2,1]",-0.0796693,0.00472921,0.506198,0.503749,-0.909951,-0.0827819,0.753742,11718.1,6875.93,1.00134
"z_m_s_30[2,2]",-0.543859,0.00529225,0.692854,0.689365,-1.66719,-0.555882,0.60685,17397.4,6397.37,1.00093
"z_m_s_30[2,3]",1.04953,0.00594954,0.768828,0.76413,-0.220554,1.05258,2.29487,16979.7,7625.91,1.00023
"z_m_s_30[2,4]",1.42915,0.00464363,0.555434,0.538162,0.507308,1.4383,2.32619,14455.7,7594.12,1.00152
"z_m_s_30[2,5]",1.28266,0.00467172,0.515819,0.506868,0.439021,1.28826,2.11502,12535.4,7669.95,0.999996
"z_m_s_30[2,6]",1.14619,0.00448212,0.498233,0.492045,0.31212,1.15549,1.94587,12614.0,7539.26,1.00024
"z_m_s_30[2,7]",1.78005,0.00560481,0.662437,0.65677,0.65145,1.79823,2.83378,14574.3,7029.68,1.00013
"z_m_s_30[2,8]",1.75841,0.0067084,0.769985,0.765377,0.434934,1.80131,2.95899,13470.0,7732.67,0.999906
"z_m_s_30[2,9]",0.468936,0.00539837,0.681533,0.677114,-0.66355,0.474048,1.56115,16224.3,7081.95,1.00152
"z_m_s_30[2,10]",1.71062,0.00556883,0.639224,0.62711,0.61694,1.74004,2.7136,13819.7,7626.84,1.00012
"z_m_s_30[2,11]",0.994601,0.00508838,0.617623,0.607771,-0.0264411,1.00558,2.0025,15213.5,7216.03,1.00018
"z_m_s_30[2,12]",0.0981462,0.00567948,0.797898,0.777765,-1.2278,0.10424,1.40792,20222.5,7325.98,1.00211
"z_m_s_30[2,13]",1.24394,0.00587924,0.755526,0.762479,-0.0219508,1.26496,2.44718,16838.9,7153.03,1.00164
"z_m_s_30[2,14]",0.974729,0.00492713,0.623238,0.611571,-0.0806152,0.987524,1.99881,16175.5,7764.83,1.00115
"z_m_s_30[2,15]",0.908318,0.00603508,0.772663,0.774397,-0.370678,0.908569,2.15086,17061.2,6185.77,1.00084
"z_m_s_30[2,16]",1.16957,0.00580292,0.739029,0.724251,-0.0677839,1.18232,2.34121,16693.8,7614.8,1.00073
"z_m_s_30[2,17]",1.20558,0.00522104,0.627449,0.617818,0.168765,1.22216,2.22132,15019.3,7144.44,1.00109
"z_m_s_30[2,18]",0.100556,0.00553979,0.705938,0.691801,-1.07015,0.100587,1.25195,16585.3,6962.66,1.00053
"z_m_s_30[2,19]",0.644221,0.00526437,0.656379,0.639712,-0.437123,0.643322,1.71004,15949.3,7307.72,1.00204
"z_m_s_30[2,20]",0.817014,0.00540991,0.722402,0.729888,-0.392096,0.833221,1.98217,18405.7,7740.5,1.00119
"z_m_s_30[2,21]",0.649466,0.00583398,0.783105,0.788881,-0.663123,0.658831,1.94374,18592.7,7712.27,1.00059
"z_m_s_30[2,22]",0.164619,0.00543479,0.710555,0.701722,-1.01763,0.16428,1.33523,17391.8,7166.98,1.00121
"z_m_s_30[2,23]",1.20735,0.00552954,0.683094,0.676392,0.0548963,1.22802,2.30861,15833.2,7072.02,1.0002
"z_m_s_30[2,24]",0.675231,0.00566486,0.738218,0.718047,-0.564186,0.678719,1.88351,17364.8,7563.89,1.00095
"z_m_s_30[2,25]",0.38338,0.00576766,0.752193,0.744878,-0.846813,0.382417,1.61517,17264.5,7571.97,1.0019
"z_m_s_30[2,26]",-0.226976,0.0051778,0.659809,0.641537,-1.32261,-0.226448,0.862618,16569.3,7035.35,1.00112
"z_m_s_30[2,27]",0.0733224,0.00531833,0.690905,0.689246,-1.06716,0.074585,1.18868,17076.2,7370.55,1.00028
"z_m_s_30[2,28]",0.757114,0.00539457,0.666058,0.664986,-0.331673,0.767528,1.82352,15501.3,6806.81,1.00185
"z_m_s_30[2,29]",0.465353,0.00564961,0.736767,0.711794,-0.75417,0.47355,1.6633,17572.9,7492.32,1.00118
"z_m_s_30[2,30]",0.422263,0.00506672,0.677754,0.682537,-0.693231,0.425002,1.52623,18165.5,7276.7,1.00127
"z_m_s_30[2,31]",0.673765,0.0056105,0.734256,0.706006,-0.56233,0.691167,1.857,17583.7,7219.68,1.00088
"z_m_s_30[3,1]",0.14631,0.00441883,0.426031,0.417456,-0.566181,0.145538,0.845533,9455.05,6685.97,1.00158
"z_m_s_30[3,2]",1.05765,0.0057068,0.747546,0.752315,-0.163628,1.06855,2.26273,17538.6,7008.5,1.00169
"z_m_s_30[3,3]",-0.306501,0.00499687,0.614541,0.609163,-1.31436,-0.310243,0.699448,15351.9,7585.09,1.0009
"z_m_s_30[3,4]",-0.266682,0.00488973,0.625447,0.618218,-1.29327,-0.268722,0.758432,16569.1,7200.16,1.00165
"z_m_s_30[3,5]",-0.727891,0.00529778,0.702141,0.692434,-1.85281,-0.740225,0.433315,18266.5,7642.96,1.00122
"z_m_s_30[3,6]",1.12393,0.00612762,0.822242,0.827221,-0.240505,1.12751,2.44744,18734.3,7995.69,1.00071
"z_m_s_30[3,7]",-0.432929,0.00537113,0.705971,0.699711,-1.58621,-0.439501,0.727295,17729.7,7142.94,1.00168
"z_m_s_30[3,8]",-0.133708,0.00577434,0.788681,0.790319,-1.41861,-0.143665,1.16181,18784.5,6603.33,1.00062
"z_m_s_30[3,9]",-0.19336,0.00511036,0.652142,0.64278,-1.25791,-0.197933,0.872735,16486.9,7464.26,1.00157
"z_m_s_30[3,10]",0.855809,0.00562477,0.698336,0.692402,-0.314895,0.868691,1.97493,15726.5,7279.96,1.00238
"z_m_s_30[3,11]",-0.0812138,0.00512324,0.731722,0.734424,-1.27926,-0.0855781,1.13553,20707.1,7718.29,1.00152
"z_m_s_30[3,12]",-1.17661,0.00574576,0.776214,0.787322,-2.42704,-1.18517,0.0933554,18314.2,7671.86,1.00088
"z_m_s_30[3,13]",-1.21035,0.00518486,0.638788,0.624958,-2.22896,-1.21877,-0.13069,15689.9,7313.45,1.00061
"z_m_s_30[3,14]",-0.733229,0.00584262,0.734495,0.69907,-1.92549,-0.748345,0.511824,16200.5,6929.96,1.00096
"z_m_s_30[3,15]",-0.863548,0.00531699,0.69987,0.695022,-2.02431,-0.869047,0.295388,17699.2,7130.94,1.00091
"z_m_s_30[3,16]",-0.258694,0.00561292,0.726516,0.720145,-1.45649,-0.260441,0.946619,17122.5,6743.78,1.00169
"z_m_s_30[3,17]",-0.28822,0.00541192,0.740375,0.73521,-1.48523,-0.297949,0.962927,19335.7,7501.6,1.00114
"z_m_s_30[3,18]",-0.550797,0.00662187,0.871289,0.856918,-1.96131,-0.567327,0.908564,17856.9,7202.53,1.00031
"z_m_s_30[3,19]",-0.710696,0.00537325,0.689482,0.684694,-1.83071,-0.722941,0.438698,17377.0,7827.57,1.00205
"z_m_s_30[3,20]",0.134746,0.00620975,0.836867,0.828876,-1.24387,0.136271,1.52115,18493.3,7672.23,1.00066
"z_m_s_30[3,21]",-0.670635,0.00568742,0.760798,0.759859,-1.90331,-0.680206,0.594528,18351.5,7140.85,1.00047
"z_m_s_30[3,22]",-0.0799981,0.00548253,0.769315,0.75489,-1.35293,-0.0796148,1.19052,20262.7,7259.97,1.00044
"z_m_s_30[3,23]",-0.6327,0.00626359,0.785151,0.76763,-1.8982,-0.644905,0.691071,16276.1,7644.53,1.00039
"z_m_s_30[3,24]",-0.72769,0.00545709,0.738905,0.735719,-1.92617,-0.736657,0.504163,18679.3,6853.26,1.00128
"z_m_s_30[3,25]",0.219891,0.00553318,0.686336,0.678779,-0.914131,0.22478,1.34429,15729.3,6915.85,1.00128
"z_m_s_30[3,26]",-0.917112,0.00551489,0.720147,0.716228,-2.08392,-0.93325,0.288472,17469.3,7944.39,1.00098
"z_m_s_30[3,27]",-1.09908,0.00492466,0.604442,0.599236,-2.07761,-1.10708,-0.0701364,15335.9,7367.62,1.00051
"z_m_s_30[3,28]",-0.621357,0.00597492,0.794348,0.790113,-1.91531,-0.626996,0.710048,18210.3,7117.21,1.00034
"z_m_s_30[3,29]",-1.21542,0.00599689,0.789947,0.7811,-2.49639,-1.22852,0.116162,17593.3,6943.68,1.00035
"z_m_s_30[3,30]",-1.3005,0.00643044,0.825212,0.817444,-2.65085,-1.30619,0.0624173,16788.4,6909.15,1.00179
"z_m_s_30[3,31]",-0.784043,0.0064424,0.841236,0.844135,-2.1633,-0.790199,0.610087,17276.7,7187.14,1.00083
"z_m_s_30[4,1]",-0.0760691,0.00443188,0.502365,0.499595,-0.890216,-0.0792807,0.753398,12877.5,7104.16,1.00122
"z_m_s_30[4,2]",0.417304,0.00462833,0.587094,0.584901,-0.547473,0.420059,1.36829,16507.7,7620.92,1.00031
"z_m_s_30[4,3]",0.75214,0.00464847,0.590058,0.581118,-0.237498,0.76108,1.72169,16632.2,7262.65,1.00139
"z_m_s_30[4,4]",0.163116,0.00492229,0.667799,0.67166,-0.923131,0.170314,1.24526,18829.1,7647.87,1.00124
"z_m_s_30[4,5]",-0.391676,0.0051495,0.667598,0.66125,-1.48255,-0.394991,0.718973,16923.2,7016.68,1.00051
"z_m_s_30[4,6]",1.41602,0.00575324,0.759658,0.765155,0.145514,1.42716,2.6471,17682.2,7120.19,1.00046
"z_m_s_30[4,7]",0.665104,0.00542598,0.686258,0.682751,-0.488327,0.674583,1.79086,16389.2,7805.48,0.999971
"z_m_s_30[4,8]",0.97118,0.00496768,0.592361,0.591421,-0.0145355,0.97977,1.92719,14532.6,7837.89,1.00022
"z_m_s_30[4,9]",0.403108,0.00557624,0.719756,0.725373,-0.781823,0.400676,1.56322,17064.0,7343.73,0.999925
"z_m_s_30[4,10]",0.437525,0.00592828,0.795467,0.789736,-0.887033,0.444736,1.73568,18339.1,7103.1,1.0013
"z_m_s_30[4,11]",0.17669,0.00548699,0.742988,0.723889,-1.05462,0.18113,1.39155,18905.0,7377.22,1.00095
"z_m_s_30[4,12]",1.33508,0.00578433,0.675059,0.665003,0.193634,1.35146,2.4044,13928.9,7432.11,1.00295
"z_m_s_30[4,13]",1.4551,0.0077119,0.900362,0.927404,-0.0303768,1.46233,2.9321,13845.6,8247.4,1.00171
"z_m_s_30[4,14]",1.24947,0.00525963,0.673741,0.673154,0.109896,1.27029,2.31497,16989.4,7640.81,1.00105
"z_m_s_30[4,15]",0.410984,0.00513754,0.688357,0.674518,-0.726815,0.414685,1.5265,18233.4,7023.28,1.00059
"z_m_s_30[4,16]",-0.003649,0.00482455,0.65545,0.655645,-1.07008,-0.00847961,1.07313,18880.8,7108.36,1.00174
"z_m_s_30[4,17]",1.47651,0.00652958,0.787894,0.783894,0.125674,1.51231,2.7097,15160.3,7901.17,1.0016
"z_m_s_30[4,18]",1.53152,0.00577144,0.7213,0.720514,0.330702,1.54869,2.68232,15929.5,7636.88,1.00067
"z_m_s_30[4,19]",0.768186,0.00565201,0.762965,0.758721,-0.477545,0.773764,2.02001,18474.8,7130.99,1.0002
"z_m_s_30[4,20]",-0.0473443,0.00563264,0.780787,0.784419,-1.31713,-0.0469466,1.24192,19651.7,7046.41,1.00073
"z_m_s_30[4,21]",0.092487,0.00574354,0.709945,0.712174,-1.07187,0.0923005,1.24085,15688.4,7183.63,1.0019
"z_m_s_30[4,22]",0.617889,0.00601453,0.813842,0.812513,-0.727807,0.621493,1.96637,18703.2,7772.7,1.00072
"z_m_s_30[4,23]",0.166267,0.00526203,0.659858,0.657748,-0.922098,0.157887,1.25449,15898.0,7265.1,1.00169
"z_m_s_30[4,24]",-0.200008,0.00648051,0.865985,0.856411,-1.61708,-0.213944,1.22893,18092.1,7334.45,1.00148
"z_m_s_30[4,25]",0.590779,0.00540477,0.680937,0.678733,-0.548123,0.59788,1.70384,16077.4,6681.86,1.0015
"z_m_s_30[4,26]",1.49443,0.00503178,0.652043,0.651981,0.387434,1.5084,2.5294,17363.0,7606.81,1.00054
"z_m_s_30[4,27]",1.18475,0.00570822,0.70968,0.700128,-0.0124797,1.19646,2.3165,15802.4,7732.75,1.00132
"z_m_s_30[4,28]",-0.38012,0.0047706,0.648573,0.635789,-1.41435,-0.382526,0.692441,19002.3,7820.28,1.00229
"z_m_s_30[4,29]",0.962994,0.00573516,0.776918,0.774805,-0.356216,0.973289,2.21536,18815.5,7662.09,1.00043
"z_m_s_30[4,30]",0.637773,0.00518442,0.664099,0.662064,-0.450704,0.631148,1.72288,16678.6,7364.52,1.00162
"z_m_s_30[4,31]",1.51629,0.00527682,0.62123,0.612988,0.459647,1.53445,2.49215,14381.2,7590.09,0.999747
"z_m_s_30[5,1]",-0.526385,0.00520358,0.550853,0.52233,-1.40965,-0.531676,0.401279,11413.7,7121.55,1.00107
"z_m_s_30[5,2]",-0.899001,0.00469781,0.523117,0.511944,-1.73133,-0.907855,-0.0239679,12727.7,7089.3,1.00085
"z_m_s_30[5,3]",-1.25406,0.00540188,0.628064,0.613655,-2.26442,-1.26661,-0.196728,13983.8,7847.0,1.0015
"z_m_s_30[5,4]",-1.94008,0.00471426,0.482239,0.472001,-2.68921,-1.96336,-1.11412,11036.0,6909.1,1.00064
"z_m_s_30[5,5]",-1.21821,0.00462383,0.557487,0.556458,-2.10147,-1.23207,-0.300559,14996.3,7707.36,1.00207
"z_m_s_30[5,6]",-1.44374,0.00514064,0.627599,0.618837,-2.4279,-1.4667,-0.383788,15321.2,7628.81,1.00071
"z_m_s_30[5,7]",-1.27281,0.0052524,0.685089,0.673656,-2.35832,-1.29095,-0.125702,17516.9,7788.13,1.00044
"z_m_s_30[5,8]",-1.57422,0.00526117,0.638809,0.639438,-2.5986,-1.59734,-0.49259,15056.6,7742.78,0.999708
"z_m_s_30[5,9]",-1.54841,0.00552663,0.637959,0.628467,-2.56971,-1.55924,-0.461173,13651.4,7789.63,1.00105
"z_m_s_30[5,10]",-0.22812,0.00498321,0.648087,0.649931,-1.29075,-0.226776,0.834433,17204.5,7063.99,1.00062
"z_m_s_30[5,11]",-1.61945,0.00695989,0.850075,0.839908,-2.96515,-1.64892,-0.178659,15305.9,8116.74,1.00006
"z_m_s_30[5,12]",-0.668689,0.00508835,0.684534,0.701271,-1.74855,-0.6763,0.456634,18672.9,7890.33,1.00169
"z_m_s_30[5,13]",-0.827279,0.00544904,0.71483,0.716336,-1.98763,-0.836302,0.358273,17541.6,7788.91,0.999731
"z_m_s_30[5,14]",0.0567551,0.00600685,0.738373,0.74197,-1.13942,0.0572114,1.29657,15350.3,7473.6,1.00161
"z_m_s_30[5,15]",-0.931015,0.00598694,0.774203,0.772348,-2.19225,-0.934727,0.364335,17060.9,7191.8,1.00048
"z_m_s_30[5,16]",-0.53282,0.00531675,0.737277,0.732132,-1.74153,-0.543822,0.704481,19456.5,7489.79,1.00109
"z_m_s_30[5,17]",-0.406941,0.00542722,0.711043,0.70318,-1.57227,-0.411372,0.770991,17335.6,7696.43,1.00175
"z_m_s_30[5,18]",-0.622588,0.00540182,0.738257,0.733771,-1.81217,-0.632019,0.612123,18912.7,6984.23,1.00088
"z_m_s_30[5,19]",-0.420835,0.00552563,0.749835,0.749965,-1.64609,-0.425481,0.826249,18856.6,7698.96,1.00123
"z_m_s_30[5,20]",0.178023,0.00654117,0.892801,0.891078,-1.28556,0.17054,1.64715,18999.9,7211.13,1.00107
"z_m_s_30[5,21]",0.166454,0.00534137,0.698863,0.689595,-0.980445,0.175275,1.2922,17444.2,7366.78,1.00056
"z_m_s_30[5,22]",-0.0986173,0.00567879,0.724783,0.711555,-1.28573,-0.102209,1.0942,16676.6,7872.21,1.0007
"z_m_s_30[5,23]",-0.28511,0.0051834,0.69026,0.683759,-1.3999,-0.287902,0.832291,18165.4,7106.78,1.00025
"z_m_s_30[5,24]",-0.900559,0.00584454,0.811726,0.808188,-2.22051,-0.905253,0.422143,19613.5,7894.63,1.00118
"z_m_s_30[5,25]",-0.440226,0.00545473,0.714859,0.706882,-1.61286,-0.440721,0.740146,17752.4,7186.45,1.00202
"z_m_s_30[5,26]",-0.621348,0.00584828,0.811962,0.81282,-1.9432,-0.626825,0.732537,19894.9,7273.1,1.00088
"z_m_s_30[5,27]",-0.0461254,0.0052589,0.696519,0.698086,-1.19244,-0.044375,1.09657,17907.1,7831.88,1.00019
"z_m_s_30[5,28]",0.308532,0.00593723,0.787138,0.779166,-0.9873,0.319005,1.58847,17836.4,6996.84,1.0025
"z_m_s_30[5,29]",-0.0153291,0.00519806,0.68516,0.686337,-1.13082,-0.0102412,1.10909,17629.6,7402.86,1.00137
"z_m_s_30[5,30]",-0.0833601,0.00570369,0.788265,0.771672,-1.3755,-0.0863281,1.20469,19513.6,6436.31,1.0009
"z_m_s_30[5,31]",0.230492,0.00549096,0.714034,0.703125,-0.956469,0.235618,1.40063,17238.4,6511.17,0.999985
"z_m_s_30[6,1]",-0.260961,0.00423179,0.358894,0.352413,-0.842189,-0.262155,0.323988,7308.91,6490.51,1.00121
"z_m_s_30[6,2]",-0.335166,0.00465587,0.490202,0.483277,-1.13348,-0.338414,0.466127,11464.8,7234.33,1.0008
"z_m_s_30[6,3]",-0.325179,0.00490404,0.569547,0.573362,-1.25134,-0.334019,0.606908,13919.2,6962.44,1.00086
"z_m_s_30[6,4]",-0.809317,0.00536023,0.689904,0.69043,-1.91487,-0.819673,0.339402,17036.1,7264.1,1.00088
"z_m_s_30[6,5]",-0.458252,0.00595842,0.713597,0.726652,-1.60751,-0.473063,0.737888,15073.6,7249.62,1.00087
"z_m_s_30[6,6]",-1.17374,0.00512948,0.601472,0.586044,-2.12672,-1.19351,-0.159918,14085.1,7372.49,1.00069
"z_m_s_30[6,7]",0.308593,0.0049173,0.626658,0.623517,-0.720024,0.313473,1.33823,16563.0,7176.34,1.00267
"z_m_s_30[6,8]",-0.935817,0.00496123,0.599585,0.586577,-1.90869,-0.942686,0.0647586,14864.0,7273.67,1.00057
"z_m_s_30[6,9]",-0.631406,0.00628562,0.80628,0.809696,-1.94675,-0.648369,0.717249,16687.6,6982.49,1.00081
"z_m_s_30[6,10]",0.0365675,0.00516781,0.655795,0.649397,-1.0528,0.0337269,1.13824,16383.4,7145.21,1.0035
"z_m_s_30[6,11]",-0.184219,0.0055394,0.766757,0.757147,-1.44945,-0.182209,1.0645,19863.3,6574.98,1.0033
"z_m_s_30[6,12]",0.500322,0.00484781,0.603949,0.611221,-0.49392,0.503532,1.47942,16197.3,7145.14,1.0007
"z_m_s_30[6,13]",0.405503,0.00543468,0.733828,0.729785,-0.78884,0.412894,1.60406,18765.9,7162.97,1.00049
"z_m_s_30[6,14]",0.516811,0.004997,0.67365,0.660836,-0.591023,0.515722,1.62071,18577.6,7307.18,1.00089
"z_m_s_30[6,15]",-0.0421979,0.00498538,0.643315,0.631917,-1.09388,-0.0399323,0.994626,16919.6,6929.63,1.00165
"z_m_s_30[6,16]",-0.278383,0.00525921,0.70774,0.701973,-1.42566,-0.285953,0.8707,18464.4,6796.16,1.00034
"z_m_s_30[6,17]",0.766372,0.00590882,0.760793,0.762697,-0.497931,0.774737,1.99556,16965.4,7041.57,1.00126
"z_m_s_30[6,18]",0.751688,0.00630407,0.81384,0.813738,-0.598879,0.761611,2.06557,16903.2,7383.17,1.00117
"z_m_s_30[6,19]",-0.239297,0.00565096,0.784861,0.777406,-1.52237,-0.247151,1.05984,19597.6,7436.19,1.0003
"z_m_s_30[6,20]",1.15147,0.00556938,0.732125,0.722736,-0.0847807,1.17434,2.32401,17559.0,7317.36,1.00077
"z_m_s_30[6,21]",0.740274,0.00538806,0.733846,0.73312,-0.498806,0.756535,1.92724,18768.4,7010.22,1.00185
"z_m_s_30[6,22]",0.951441,0.004928,0.610011,0.613401,-0.0761094,0.971565,1.92989,15658.3,7275.78,1.00138
"z_m_s_30[6,23]",0.55891,0.00548863,0.702347,0.704807,-0.609329,0.55899,1.69017,17032.3,7397.55,1.00188
"z_m_s_30[6,24]",0.716766,0.00568544,0.77519,0.781088,-0.572445,0.7276,1.96019,19308.9,7432.75,1.00019
"z_m_s_30[6,25]",0.267866,0.00533415,0.730133,0.731279,-0.938897,0.270832,1.46931,18997.1,7234.52,1.00108
"z_m_s_30[6,26]",1.16749,0.00571977,0.733111,0.727831,-0.0684829,1.18749,2.34016,16879.8,7755.16,1.00064
"z_m_s_30[6,27]",1.30345,0.00616312,0.765814,0.754925,0.0084646,1.32781,2.53228,15916.0,8604.78,1.00111
"z_m_s_30[6,28]",0.976988,0.00563041,0.709962,0.699636,-0.217033,0.993122,2.11427,16583.0,7741.39,1.00153
