,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"inv_sigma_s_30[39,16]",0.319189,0.000505386,0.0630806,0.226866,0.313882,0.433794,15579.2,21.7798,0.99956
"inv_sigma_s_30[39,17]",0.266152,0.000459271,0.0485823,0.192533,0.26259,0.351224,11189.7,15.6433,1.00011
"inv_sigma_s_30[39,18]",0.271092,0.000411823,0.0510981,0.193155,0.267477,0.360945,15395.3,21.5227,0.999773
"inv_sigma_s_30[39,19]",0.273539,0.000361236,0.0476353,0.200458,0.270989,0.356224,17389.1,24.31,0.999601
"inv_sigma_s_30[39,20]",0.278092,0.000356918,0.0455723,0.208338,0.275116,0.357241,16302.9,22.7916,0.999649
"inv_sigma_s_30[39,21]",0.285826,0.000394634,0.0499915,0.20873,0.282657,0.372447,16047.3,22.4343,0.999687
"inv_sigma_s_30[39,22]",0.237364,0.000401442,0.0463288,0.169182,0.233426,0.318789,13318.5,18.6193,0.999761
"inv_sigma_s_30[39,23]",0.282385,0.000375737,0.0495097,0.207014,0.279377,0.3691,17362.6,24.273,0.999698
"inv_sigma_s_30[39,24]",0.232219,0.00042187,0.0461841,0.165434,0.227251,0.314933,11984.7,16.7547,0.999429
"inv_sigma_s_30[39,25]",0.246487,0.000339106,0.043844,0.179347,0.243561,0.323195,16716.6,23.37,0.999348
"inv_sigma_s_30[39,26]",0.297553,0.00045041,0.0552345,0.213816,0.293984,0.395053,15038.5,21.024,0.999793
"inv_sigma_s_30[39,27]",0.288584,0.000659853,0.0674484,0.195218,0.279965,0.41082,10448.4,14.6069,0.99984
"inv_sigma_s_30[39,28]",0.286764,0.000488417,0.057773,0.201216,0.281267,0.391179,13991.6,19.5603,0.999677
"inv_sigma_s_30[39,29]",0.303371,0.000557003,0.0655173,0.208725,0.296266,0.421268,13835.6,19.3422,0.999742
"inv_sigma_s_30[39,30]",0.315068,0.000522762,0.0605386,0.224206,0.310207,0.422385,13410.9,18.7485,0.999865
"inv_sigma_s_30[39,31]",0.343087,0.000718689,0.0791212,0.230035,0.334266,0.487276,12120.0,16.9439,0.999839
"delta_inv_sigma_s[1,1]",0.0396171,0.000775196,0.0998451,-0.119713,0.0369986,0.207092,16589.4,23.1921,0.999335
"delta_inv_sigma_s[1,2]",-0.179151,0.000901764,0.115571,-0.371377,-0.17664,0.00836828,16425.2,22.9625,0.999636
"delta_inv_sigma_s[1,3]",-0.0375586,0.000736531,0.0952286,-0.190758,-0.0397455,0.1216,16716.8,23.3702,0.999771
"delta_inv_sigma_s[1,4]",-0.110814,0.000692987,0.0946184,-0.268843,-0.109714,0.042325,18642.4,26.0621,0.999242
"delta_inv_sigma_s[1,5]",-0.100433,0.000920909,0.112123,-0.281506,-0.10242,0.085221,14823.7,20.7237,0.999334
"delta_inv_sigma_s[1,6]",-0.0957355,0.000931179,0.122574,-0.300931,-0.0938341,0.106482,17327.2,24.2235,0.999631
"delta_inv_sigma_s[1,7]",-0.0301673,0.000827366,0.110837,-0.205041,-0.0357691,0.159995,17946.4,25.0892,0.999463
"delta_inv_sigma_s[1,8]",-0.216491,0.000786862,0.109563,-0.397588,-0.215816,-0.0381947,19387.7,27.1042,0.99964
"delta_inv_sigma_s[1,9]",-0.0732877,0.000847722,0.109447,-0.243708,-0.0780863,0.112796,16668.5,23.3027,0.99962
"delta_inv_sigma_s[1,10]",-0.182251,0.000788785,0.107668,-0.361768,-0.180074,-0.0081613,18631.7,26.0473,0.999464
"delta_inv_sigma_s[1,11]",-0.0608877,0.00075694,0.0984982,-0.214062,-0.0660046,0.110857,16933.0,23.6724,0.999696
"delta_inv_sigma_s[1,12]",-0.129896,0.000589168,0.0823161,-0.268724,-0.128416,0.00203238,19520.6,27.2899,0.999749
"delta_inv_sigma_s[1,13]",-0.119602,0.000741139,0.0953133,-0.276594,-0.119286,0.0367806,16539.0,23.1216,0.999461
"delta_inv_sigma_s[1,14]",-0.132634,0.000699636,0.0921925,-0.282946,-0.132011,0.0184703,17363.9,24.2749,0.999439
"delta_inv_sigma_s[1,15]",-0.128562,0.000703278,0.0924146,-0.280752,-0.128286,0.0244258,17267.4,24.14,0.999596
"delta_inv_sigma_s[1,16]",-0.190703,0.000711717,0.0932094,-0.34422,-0.190019,-0.0361591,17151.6,23.9781,0.999485
"delta_inv_sigma_s[2,1]",0.225005,0.000975421,0.129938,0.0242173,0.2195,0.448978,17745.4,24.8082,0.999617
"delta_inv_sigma_s[2,2]",0.0320285,0.00102186,0.128168,-0.165167,0.0231223,0.259388,15731.5,21.9927,0.999732
"delta_inv_sigma_s[2,3]",-0.106503,0.000632987,0.0836998,-0.244965,-0.106471,0.0312121,17484.7,24.4438,0.999195
"delta_inv_sigma_s[2,4]",-0.136797,0.000623499,0.0817762,-0.274553,-0.13491,-0.00687901,17202.1,24.0487,0.999551
"delta_inv_sigma_s[2,5]",-0.0220671,0.00102665,0.125528,-0.22241,-0.0276839,0.192332,14949.7,20.8998,1.00049
"delta_inv_sigma_s[2,6]",-0.0158981,0.000825903,0.105642,-0.186014,-0.0175283,0.158567,16361.1,22.873,0.999554
"delta_inv_sigma_s[2,7]",-0.139997,0.000638217,0.0820687,-0.277532,-0.137953,-0.00481646,16535.5,23.1168,0.99978
"delta_inv_sigma_s[2,8]",-0.126247,0.00079475,0.0975817,-0.281906,-0.128791,0.0377876,15075.6,21.0758,0.999443
"delta_inv_sigma_s[2,9]",-0.0483737,0.000706906,0.08957,-0.195726,-0.0495389,0.101585,16054.7,22.4446,0.999656
"delta_inv_sigma_s[2,10]",-0.0628178,0.000764885,0.0992666,-0.221925,-0.0663509,0.103192,16842.8,23.5464,0.999405
"delta_inv_sigma_s[2,11]",-0.0628361,0.000610321,0.0813795,-0.195933,-0.0640958,0.0726803,17779.3,24.8555,0.999603
"delta_inv_sigma_s[2,12]",-0.0879801,0.000747294,0.0959534,-0.242476,-0.0896113,0.0731503,16486.9,23.0487,0.999524
"delta_inv_sigma_s[2,13]",-0.0980005,0.000520564,0.0691285,-0.210436,-0.0989134,0.0182291,17634.6,24.6533,0.999233
"delta_inv_sigma_s[2,14]",-0.206433,0.000758261,0.0983573,-0.372111,-0.204318,-0.0484166,16825.8,23.5226,0.999532
"delta_inv_sigma_s[2,15]",-0.293543,0.000689885,0.0915532,-0.447995,-0.291579,-0.145637,17611.4,24.6208,0.999256
"delta_inv_sigma_s[2,16]",-0.250629,0.000784668,0.101856,-0.426372,-0.247418,-0.0906232,16850.1,23.5565,0.999864
"delta_inv_sigma_s[3,1]",-0.0382243,0.000734325,0.103329,-0.208653,-0.0378076,0.129882,19800.1,27.6807,0.99936
"delta_inv_sigma_s[3,2]",-0.273384,0.000669826,0.0890272,-0.423728,-0.271296,-0.131744,17665.3,24.6963,0.999308
"delta_inv_sigma_s[3,3]",0.0226793,0.000669355,0.0908863,-0.121386,0.0199983,0.176303,18436.7,25.7746,0.999575
"delta_inv_sigma_s[3,4]",-0.0469677,0.000556763,0.0749794,-0.169283,-0.0477069,0.07756,18136.0,25.3543,0.999642
"delta_inv_sigma_s[3,5]",-0.0872658,0.000718393,0.0960599,-0.24254,-0.0878151,0.0721219,17879.7,24.9959,0.999604
"delta_inv_sigma_s[3,6]",-0.137257,0.000526209,0.0716188,-0.256638,-0.136185,-0.0208307,18524.2,25.8969,0.999755
"delta_inv_sigma_s[3,7]",0.0242661,0.000652967,0.0856764,-0.109389,0.0199722,0.172025,17216.3,24.0685,0.999831
"delta_inv_sigma_s[3,8]",-0.116308,0.000528822,0.0744328,-0.239248,-0.115314,0.00787316,19811.1,27.6961,0.999347
"delta_inv_sigma_s[3,9]",-0.0224239,0.00044004,0.0615257,-0.12171,-0.0233761,0.0805367,19549.2,27.3299,0.999357
"delta_inv_sigma_s[3,10]",-0.00942009,0.000561924,0.0708814,-0.122762,-0.0103415,0.108726,15911.5,22.2443,0.999416
"delta_inv_sigma_s[3,11]",-0.159112,0.000403608,0.0559204,-0.251011,-0.158951,-0.0679181,19196.5,26.8368,0.999683
"delta_inv_sigma_s[3,12]",-0.0997145,0.000641987,0.0842347,-0.237039,-0.100193,0.0383476,17215.9,24.068,0.999616
"delta_inv_sigma_s[3,13]",-0.0510606,0.000578522,0.0739446,-0.170557,-0.0509894,0.0721367,16337.0,22.8393,0.999516
"delta_inv_sigma_s[3,14]",-0.023987,0.000714746,0.0903199,-0.16476,-0.02825,0.132074,15968.5,22.3241,0.999433
"delta_inv_sigma_s[3,15]",-0.135201,0.00048031,0.0652873,-0.242749,-0.135316,-0.0284358,18476.2,25.8299,0.999688
"delta_inv_sigma_s[3,16]",-0.171787,0.000659213,0.0865071,-0.313136,-0.172379,-0.0307596,17220.8,24.0747,0.99953
"delta_inv_sigma_s[4,1]",0.255699,0.000982101,0.130165,0.0553727,0.247789,0.481901,17566.2,24.5577,0.999662
"delta_inv_sigma_s[4,2]",-0.0171442,0.000492094,0.065825,-0.12386,-0.0182162,0.0904066,17893.1,25.0146,0.999452
"delta_inv_sigma_s[4,3]",-0.114672,0.000685866,0.0919956,-0.267956,-0.115365,0.0377476,17991.0,25.1516,0.999985
"delta_inv_sigma_s[4,4]",-0.0981828,0.000473352,0.0652092,-0.206683,-0.0978665,0.0086883,18977.9,26.5313,1.00003
"delta_inv_sigma_s[4,5]",-0.109328,0.000730729,0.0935333,-0.26169,-0.109853,0.0461774,16384.0,22.9049,0.999736
"delta_inv_sigma_s[4,6]",-0.178798,0.000653307,0.0823361,-0.313283,-0.179351,-0.0435535,15883.5,22.2053,0.999541
"delta_inv_sigma_s[4,7]",-0.126844,0.000621812,0.084005,-0.264811,-0.126899,0.0110641,18251.3,25.5154,0.999738
"delta_inv_sigma_s[4,8]",-0.0506703,0.000707229,0.0939651,-0.20241,-0.0508592,0.105524,17652.8,24.6787,0.999371
"delta_inv_sigma_s[4,9]",-0.235486,0.000694936,0.0893826,-0.387236,-0.231706,-0.0938291,16543.1,23.1273,1.00011
"delta_inv_sigma_s[4,10]",-0.078493,0.000530962,0.0724725,-0.196121,-0.0795271,0.041738,18630.3,26.0453,0.999647
"delta_inv_sigma_s[4,11]",-0.129238,0.000643708,0.0872115,-0.26954,-0.131048,0.0162213,18355.6,25.6613,0.999384
"delta_inv_sigma_s[4,12]",-0.0969261,0.000864461,0.107676,-0.272631,-0.0974019,0.0825202,15514.9,21.6899,0.999497
"delta_inv_sigma_s[4,13]",-0.224718,0.000715298,0.0911133,-0.37813,-0.222389,-0.0770233,16225.2,22.6829,0.999681
"delta_inv_sigma_s[4,14]",-0.071302,0.00068362,0.0863777,-0.2087,-0.0731543,0.0759702,15965.2,22.3194,0.999642
"delta_inv_sigma_s[4,15]",-0.123482,0.000635662,0.0820731,-0.257605,-0.123374,0.0138411,16670.5,23.3055,0.999214
"delta_inv_sigma_s[4,16]",-0.146249,0.000692239,0.0895179,-0.294402,-0.144718,1.55909e-05,16722.7,23.3785,0.999486
"delta_inv_sigma_s[5,1]",-0.116602,0.00177613,0.224276,-0.454521,-0.131194,0.277273,15944.8,22.2909,0.999671
"delta_inv_sigma_s[5,2]",-0.20418,0.00133752,0.169771,-0.475898,-0.207055,0.0796825,16111.2,22.5236,0.999479
"delta_inv_sigma_s[5,3]",-0.161416,0.00119304,0.149081,-0.410062,-0.158628,0.0732359,15614.7,21.8295,0.999767
"delta_inv_sigma_s[5,4]",0.0283829,0.00100939,0.129243,-0.17701,0.025155,0.246458,16394.3,22.9194,0.999604
"delta_inv_sigma_s[5,5]",-0.185523,0.000818716,0.107,-0.365108,-0.182819,-0.0133841,17080.6,23.8788,0.999566
"delta_inv_sigma_s[5,6]",-0.168005,0.000857218,0.110657,-0.351503,-0.166897,0.0119971,16663.8,23.2961,0.999865
"delta_inv_sigma_s[5,7]",-0.284134,0.000760645,0.101739,-0.454527,-0.283956,-0.122358,17889.9,25.0101,0.999577
"delta_inv_sigma_s[5,8]",-0.107532,0.000729526,0.092512,-0.257572,-0.108599,0.0460734,16081.1,22.4815,0.999511
"delta_inv_sigma_s[5,9]",-0.122403,0.000780906,0.0991262,-0.287736,-0.121124,0.0411946,16113.1,22.5262,0.999822
"delta_inv_sigma_s[5,10]",-0.278123,0.000669264,0.085757,-0.423134,-0.276238,-0.14114,16418.9,22.9537,0.999851
"delta_inv_sigma_s[5,11]",-0.121969,0.000666688,0.0842103,-0.254951,-0.124815,0.018485,15954.6,22.3046,0.999513
"delta_inv_sigma_s[5,12]",-0.247182,0.000834573,0.106129,-0.427414,-0.242007,-0.0821595,16171.0,22.6072,0.999533
"delta_inv_sigma_s[5,13]",-0.192466,0.000750148,0.0922354,-0.347992,-0.189905,-0.0420212,15118.3,21.1354,0.999413
"delta_inv_sigma_s[5,14]",-0.176272,0.000617261,0.0828463,-0.314264,-0.174735,-0.0415096,18013.9,25.1836,0.999539
"delta_inv_sigma_s[5,15]",-0.153034,0.000592355,0.0779797,-0.282706,-0.153401,-0.0248791,17330.0,24.2275,0.999701
"delta_inv_sigma_s[5,16]",-0.155818,0.000517439,0.0693594,-0.271745,-0.155491,-0.0445239,17967.7,25.119,0.999437
"delta_inv_sigma_s[6,1]",-0.338539,0.00204748,0.255543,-0.765473,-0.331133,0.0715833,15577.2,21.777,0.999487
"delta_inv_sigma_s[6,2]",-0.310194,0.00113366,0.158922,-0.580555,-0.304369,-0.0574667,19651.7,27.4733,0.999468
"delta_inv_sigma_s[6,3]",-0.23341,0.00130624,0.162652,-0.513043,-0.228017,0.0270877,15505.0,21.6761,0.999753
"delta_inv_sigma_s[6,4]",-0.0929838,0.000926362,0.119552,-0.282648,-0.0956587,0.107031,16655.3,23.2842,0.999395
"delta_inv_sigma_s[6,5]",-0.117885,0.000673645,0.0910155,-0.266086,-0.117793,0.0323646,18254.4,25.5198,0.99959
"delta_inv_sigma_s[6,6]",-0.019921,0.000780767,0.096631,-0.174471,-0.0221793,0.143527,15317.6,21.4141,0.999993
"delta_inv_sigma_s[6,7]",-0.157281,0.000696008,0.0904789,-0.307688,-0.156745,-0.0101547,16899.2,23.6252,0.999811
"delta_inv_sigma_s[6,8]",-0.208718,0.000865042,0.115887,-0.405945,-0.204404,-0.0240937,17947.0,25.09,0.999584
"delta_inv_sigma_s[6,9]",-0.140787,0.000820734,0.104501,-0.307523,-0.143026,0.0390035,16212.1,22.6646,0.999698
"delta_inv_sigma_s[6,10]",-0.186314,0.000781566,0.104973,-0.360769,-0.187394,-0.0145771,18039.4,25.2192,0.999543
"delta_inv_sigma_s[6,11]",-0.225094,0.000646361,0.0863711,-0.369733,-0.224004,-0.0862902,17856.1,24.963,0.999454
"delta_inv_sigma_s[6,12]",-0.134723,0.000668094,0.0854308,-0.276682,-0.134001,0.00538381,16351.4,22.8593,0.99958
"delta_inv_sigma_s[6,13]",-0.260621,0.000664682,0.0884849,-0.409341,-0.258316,-0.118604,17721.9,24.7753,0.999671
"delta_inv_sigma_s[6,14]",-0.280275,0.00071641,0.0982762,-0.44907,-0.276841,-0.126697,18818.0,26.3077,0.999389
"delta_inv_sigma_s[6,15]",-0.369605,0.00095813,0.129211,-0.59391,-0.363376,-0.164675,18186.5,25.4248,0.999303
"delta_inv_sigma_s[6,16]",-0.347114,0.000900335,0.116648,-0.551193,-0.340855,-0.164798,16786.0,23.467,0.999825
"delta_inv_sigma_s[7,1]",-0.381842,0.00161914,0.208559,-0.724972,-0.374435,-0.0545225,16591.5,23.1951,0.999729
"delta_inv_sigma_s[7,2]",0.0160292,0.00125896,0.158436,-0.228637,0.00670094,0.289709,15837.6,22.141,1.00009
"delta_inv_sigma_s[7,3]",-0.176108,0.000716511,0.0977535,-0.339354,-0.177361,-0.0158319,18613.1,26.0213,0.999448
"delta_inv_sigma_s[7,4]",-0.0352682,0.000712118,0.0940725,-0.187386,-0.0372747,0.121355,17451.1,24.3967,0.999509
"delta_inv_sigma_s[7,5]",-0.175252,0.000954691,0.124559,-0.380094,-0.174491,0.0260905,17022.6,23.7977,0.999696
"delta_inv_sigma_s[7,6]",-0.00965825,0.000705029,0.091487,-0.157555,-0.0103189,0.139704,16838.6,23.5404,0.999505
"delta_inv_sigma_s[7,7]",-0.0512485,0.000753401,0.099102,-0.211843,-0.0533735,0.112588,17302.7,24.1892,0.999573
"delta_inv_sigma_s[7,8]",-0.08503,0.000655095,0.0856409,-0.227604,-0.0854117,0.0562573,17090.4,23.8926,0.999803
"delta_inv_sigma_s[7,9]",-0.251907,0.000860492,0.11278,-0.444774,-0.249425,-0.0706779,17177.9,24.0149,0.999317
"delta_inv_sigma_s[7,10]",-0.145146,0.00110793,0.138658,-0.381794,-0.140974,0.0755333,15662.7,21.8965,0.999648
"delta_inv_sigma_s[7,11]",-0.144148,0.000821552,0.107815,-0.322157,-0.145312,0.0324673,17222.2,24.0767,0.99987
"delta_inv_sigma_s[7,12]",-0.061396,0.000579673,0.081207,-0.190039,-0.0639452,0.0761867,19625.5,27.4366,0.999724
"delta_inv_sigma_s[7,13]",-0.290015,0.000648606,0.0880027,-0.436184,-0.288406,-0.148748,18409.0,25.7358,0.999594
"delta_inv_sigma_s[7,14]",-0.18838,0.000900629,0.112962,-0.371502,-0.188396,-0.000415335,15731.7,21.993,0.999379
"delta_inv_sigma_s[7,15]",-0.248523,0.000927052,0.117634,-0.443092,-0.246571,-0.0607768,16101.3,22.5098,0.999436
"delta_inv_sigma_s[7,16]",-0.408812,0.00109618,0.137054,-0.641598,-0.401134,-0.197695,15632.1,21.8538,0.999587
"delta_inv_sigma_s[8,1]",-0.237881,0.000813323,0.104233,-0.412377,-0.234528,-0.0723993,16424.4,22.9614,0.99957
"delta_inv_sigma_s[8,2]",-0.128108,0.000714487,0.0964231,-0.290125,-0.127409,0.0308406,18212.7,25.4614,0.999651
"delta_inv_sigma_s[8,3]",-0.0312723,0.00070125,0.091704,-0.179668,-0.0333181,0.122511,17101.4,23.9078,0.999456
"delta_inv_sigma_s[8,4]",-0.0523126,0.000660344,0.0868823,-0.191937,-0.0541402,0.0927775,17311.0,24.2009,0.999373
"delta_inv_sigma_s[8,5]",-0.200308,0.00046063,0.0634182,-0.305045,-0.20011,-0.0961602,18955.0,26.4992,0.999537
"delta_inv_sigma_s[8,6]",-0.0156103,0.000653251,0.0891895,-0.1584,-0.0175354,0.133907,18640.9,26.0601,0.999377
"delta_inv_sigma_s[8,7]",-0.106849,0.000958917,0.125773,-0.30979,-0.108329,0.100904,17203.2,24.0503,0.99987
"delta_inv_sigma_s[8,8]",-0.134896,0.000675622,0.088474,-0.28147,-0.132755,0.00783958,17148.4,23.9736,0.999505
"delta_inv_sigma_s[8,9]",-0.211688,0.000749062,0.100837,-0.3795,-0.210233,-0.0474661,18121.9,25.3346,0.999691
"delta_inv_sigma_s[8,10]",-0.179767,0.000916722,0.117536,-0.379243,-0.175982,0.00452462,16438.7,22.9814,0.999468
"delta_inv_sigma_s[8,11]",-0.249827,0.000623335,0.0837244,-0.389573,-0.249079,-0.113994,18041.0,25.2215,0.999422
"delta_inv_sigma_s[8,12]",-0.195487,0.000595129,0.0813944,-0.330889,-0.192775,-0.0681852,18705.4,26.1503,0.999478
"delta_inv_sigma_s[8,13]",-0.12863,0.000554882,0.073894,-0.252006,-0.128342,-0.00547222,17734.4,24.7928,0.99935
"delta_inv_sigma_s[8,14]",-0.200038,0.000659606,0.0875739,-0.345614,-0.199488,-0.05666,17627.1,24.6428,0.999551
"delta_inv_sigma_s[8,15]",-0.214039,0.000721069,0.0981507,-0.379542,-0.21299,-0.0562396,18528.2,25.9025,0.999737
"delta_inv_sigma_s[8,16]",-0.333927,0.00100345,0.121703,-0.541167,-0.330613,-0.142104,14710.1,20.5648,0.999501
"delta_inv_sigma_s[9,1]",-0.0134476,0.00187586,0.225644,-0.375539,-0.020479,0.369985,14469.4,20.2283,0.999527
"delta_inv_sigma_s[9,2]",0.0749065,0.00116867,0.15431,-0.162915,0.067159,0.341931,17434.5,24.3735,0.999506
"delta_inv_sigma_s[9,3]",-0.175789,0.000922081,0.118284,-0.367309,-0.175747,0.0196767,16455.6,23.0051,0.999635
"delta_inv_sigma_s[9,4]",-0.139578,0.00118232,0.146231,-0.374971,-0.143549,0.102907,15297.2,21.3856,0.999646
"delta_inv_sigma_s[9,5]",-0.0897793,0.000918064,0.122302,-0.287581,-0.090331,0.116446,17746.8,24.8101,0.999872
"delta_inv_sigma_s[9,6]",-0.153791,0.000992773,0.126881,-0.3624,-0.152563,0.0525987,16333.9,22.8349,0.999704
"delta_inv_sigma_s[9,7]",-0.105374,0.000918138,0.122225,-0.300982,-0.109981,0.102576,17721.7,24.775,0.999563
"delta_inv_sigma_s[9,8]",-0.20843,0.000928536,0.119299,-0.410818,-0.205836,-0.0170891,16507.4,23.0775,0.9995
"delta_inv_sigma_s[9,9]",-0.276434,0.00113176,0.139063,-0.504776,-0.27441,-0.050407,15097.8,21.1069,0.999499
"delta_inv_sigma_s[9,10]",-0.00342655,0.00104246,0.127805,-0.204293,-0.0101308,0.215433,15030.5,21.0128,0.999619
"delta_inv_sigma_s[9,11]",-0.189911,0.000806461,0.100779,-0.35449,-0.189593,-0.0234368,15616.2,21.8316,0.999609
"delta_inv_sigma_s[9,12]",-0.123726,0.000944106,0.111541,-0.303769,-0.125025,0.0623376,13958.1,19.5135,0.999292
"delta_inv_sigma_s[9,13]",-0.105429,0.000718024,0.0928003,-0.253921,-0.10688,0.0490515,16704.0,23.3523,0.999676
"delta_inv_sigma_s[9,14]",-0.0766469,0.000705995,0.0883726,-0.220878,-0.0782683,0.0694205,15668.6,21.9049,0.999577
"delta_inv_sigma_s[9,15]",-0.147215,0.000611417,0.0797092,-0.276727,-0.147344,-0.0183944,16995.8,23.7603,1.00006
"delta_inv_sigma_s[9,16]",-0.154223,0.000781466,0.095215,-0.308093,-0.155709,0.00450208,14845.3,20.7539,0.999297
"delta_inv_sigma_s[10,1]",-0.030914,0.00205125,0.244861,-0.413352,-0.041918,0.391168,14249.5,19.9209,0.999763
"delta_inv_sigma_s[10,2]",-0.335475,0.00148212,0.185422,-0.654533,-0.327724,-0.049894,15651.5,21.8808,0.99973
"delta_inv_sigma_s[10,3]",-0.0152235,0.000952738,0.119311,-0.203178,-0.019136,0.189122,15682.4,21.9241,0.999743
"delta_inv_sigma_s[10,4]",-0.00255555,0.00119616,0.144225,-0.226021,-0.0100667,0.249088,14538.0,20.3242,0.999473
"delta_inv_sigma_s[10,5]",-0.193234,0.000897241,0.119858,-0.393126,-0.191064,0.00137006,17844.9,24.9473,0.999316
"delta_inv_sigma_s[10,6]",-0.180984,0.000820105,0.107451,-0.361385,-0.178709,-0.0120274,17166.4,23.9988,0.999446
"delta_inv_sigma_s[10,7]",0.0569348,0.000870215,0.107836,-0.106825,0.0507614,0.242106,15355.9,21.4677,0.999531
"delta_inv_sigma_s[10,8]",-0.0817281,0.000771764,0.0961269,-0.237883,-0.0817399,0.0778011,15513.9,21.6885,0.999504
"delta_inv_sigma_s[10,9]",-0.0407721,0.000676061,0.0920886,-0.187883,-0.0424725,0.112432,18554.1,25.9388,0.999428
"delta_inv_sigma_s[10,10]",-0.0452022,0.000790991,0.100857,-0.20649,-0.0486558,0.12489,16258.1,22.7289,0.999285
"delta_inv_sigma_s[10,11]",-0.139302,0.000671657,0.0913534,-0.287971,-0.140018,0.0104083,18499.2,25.8621,0.999501
"delta_inv_sigma_s[10,12]",-0.0950123,0.00057627,0.0759534,-0.218435,-0.0967782,0.032702,17371.7,24.2858,0.999518
"delta_inv_sigma_s[10,13]",-0.208575,0.000618828,0.0827361,-0.346614,-0.206849,-0.0748032,17875.1,24.9896,0.999697
"delta_inv_sigma_s[10,14]",-0.182605,0.000803518,0.101912,-0.35231,-0.180375,-0.0181047,16086.3,22.4888,0.999737
"delta_inv_sigma_s[10,15]",-0.230031,0.000873678,0.113789,-0.421695,-0.227667,-0.0462747,16962.9,23.7142,0.999404
"delta_inv_sigma_s[10,16]",-0.144287,0.000721528,0.0958298,-0.305035,-0.142139,0.012039,17639.9,24.6607,0.999915
"delta_inv_sigma_s[11,1]",0.122327,0.00137333,0.172389,-0.146124,0.116209,0.410532,15756.9,22.0282,0.99963
"delta_inv_sigma_s[11,2]",0.113251,0.00117308,0.146934,-0.106235,0.103035,0.369336,15688.8,21.933,0.999607
"delta_inv_sigma_s[11,3]",0.0651783,0.000654673,0.0821913,-0.0646144,0.062899,0.204621,15761.7,22.035,0.999967
"delta_inv_sigma_s[11,4]",-0.238485,0.000839178,0.109778,-0.424045,-0.235932,-0.0609273,17113.0,23.9241,0.99953
"delta_inv_sigma_s[11,5]",0.0129678,0.000604435,0.0816871,-0.118369,0.0107772,0.151929,18264.5,25.5339,0.999329
"delta_inv_sigma_s[11,6]",-0.0225904,0.000687301,0.0911163,-0.168648,-0.0243743,0.132207,17575.1,24.5701,0.999766
"delta_inv_sigma_s[11,7]",-0.0693012,0.000689037,0.0920528,-0.222193,-0.0687746,0.0803664,17847.9,24.9516,1.00044
"delta_inv_sigma_s[11,8]",0.0535091,0.000748608,0.0988038,-0.100297,0.0483311,0.223936,17419.6,24.3527,0.999759
"delta_inv_sigma_s[11,9]",-0.0722442,0.000685422,0.0916017,-0.219599,-0.0740768,0.0807715,17860.4,24.969,1.00027
"delta_inv_sigma_s[11,10]",-0.28515,0.000608902,0.0832573,-0.423491,-0.282429,-0.15182,18696.1,26.1372,0.999328
"delta_inv_sigma_s[11,11]",-0.146046,0.000594932,0.0801701,-0.282821,-0.142531,-0.0180113,18158.9,25.3863,0.999472
"delta_inv_sigma_s[11,12]",-0.0558372,0.000688171,0.0892273,-0.196973,-0.0588512,0.0972469,16811.4,23.5024,0.999662
"delta_inv_sigma_s[11,13]",-0.382508,0.000824587,0.109574,-0.569583,-0.378634,-0.20849,17658.1,24.6861,0.999616
"delta_inv_sigma_s[11,14]",-0.262277,0.000702008,0.092127,-0.413349,-0.262468,-0.113859,17222.2,24.0768,0.999626
"delta_inv_sigma_s[11,15]",-0.212891,0.000762006,0.0954652,-0.375648,-0.209796,-0.0589102,15695.4,21.9423,0.999765
"delta_inv_sigma_s[11,16]",-0.338258,0.000906937,0.115902,-0.533796,-0.332157,-0.155437,16331.6,22.8317,0.999756
"delta_inv_sigma_s[12,1]",-0.208607,0.00203897,0.242515,-0.605145,-0.214683,0.192108,14146.6,19.7771,0.999524
"delta_inv_sigma_s[12,2]",-0.399007,0.00142372,0.187889,-0.710922,-0.394451,-0.101184,17416.2,24.348,0.999585
"delta_inv_sigma_s[12,3]",-0.054082,0.000923622,0.125964,-0.254757,-0.0554192,0.152648,18599.6,26.0024,0.999453
"delta_inv_sigma_s[12,4]",-0.13238,0.000810984,0.109718,-0.316327,-0.131449,0.0476406,18303.4,25.5883,0.999792
"delta_inv_sigma_s[12,5]",-0.136461,0.0010404,0.130532,-0.345865,-0.136278,0.0797854,15740.9,22.0059,0.999571
"delta_inv_sigma_s[12,6]",-0.195199,0.0012546,0.156061,-0.452015,-0.193077,0.0563751,15473.1,21.6315,0.999189
