subject	model_label	fit_response	smoothed	spherical_noise	separate_sigmas	n	fisher_information	condition
12	15	False	True	True	False	39.0	0.14307731	wide
12	15	False	True	True	False	40.0	0.13529718	wide
12	15	False	True	True	True	10.0	3.9341922	narrow
12	15	False	True	True	True	11.0	7.613625	narrow
12	15	False	True	True	True	12.0	9.048949	narrow
12	15	False	True	True	True	13.0	7.8853073	narrow
12	15	False	True	True	True	14.0	5.509913	narrow
12	15	False	True	True	True	15.0	3.6574116	narrow
12	15	False	True	True	True	16.0	2.5368624	narrow
12	15	False	True	True	True	17.0	1.9140372	narrow
12	15	False	True	True	True	18.0	1.566261	narrow
12	15	False	True	True	True	19.0	1.356324	narrow
12	15	False	True	True	True	20.0	1.211193	narrow
12	15	False	True	True	True	21.0	1.0953748	narrow
12	15	False	True	True	True	22.0	0.9931666	narrow
12	15	False	True	True	True	23.0	0.8985143	narrow
12	15	False	True	True	True	24.0	0.8096711	narrow
12	15	False	True	True	True	25.0	0.7265514	narrow
12	15	False	True	True	True	10.0	1.5216163	wide
12	15	False	True	True	True	11.0	2.4729047	wide
12	15	False	True	True	True	12.0	2.8592935	wide
12	15	False	True	True	True	13.0	3.0328944	wide
12	15	False	True	True	True	14.0	2.917923	wide
12	15	False	True	True	True	15.0	2.5319655	wide
12	15	False	True	True	True	16.0	2.0409546	wide
12	15	False	True	True	True	17.0	1.5851089	wide
12	15	False	True	True	True	18.0	1.2175564	wide
12	15	False	True	True	True	19.0	0.94087833	wide
12	15	False	True	True	True	20.0	0.7398175	wide
12	15	False	True	True	True	21.0	0.5959238	wide
12	15	False	True	True	True	22.0	0.49310106	wide
12	15	False	True	True	True	23.0	0.41900226	wide
12	15	False	True	True	True	24.0	0.36473665	wide
12	15	False	True	True	True	25.0	0.32410318	wide
12	15	False	True	True	True	26.0	0.29284623	wide
12	15	False	True	True	True	27.0	0.26806772	wide
12	15	False	True	True	True	28.0	0.24780199	wide
12	15	False	True	True	True	29.0	0.23071846	wide
12	15	False	True	True	True	30.0	0.215918	wide
12	15	False	True	True	True	31.0	0.20279291	wide
12	15	False	True	True	True	32.0	0.19093241	wide
12	15	False	True	True	True	33.0	0.18005848	wide
12	15	False	True	True	True	34.0	0.1699822	wide
12	15	False	True	True	True	35.0	0.1605744	wide
12	15	False	True	True	True	36.0	0.15174548	wide
12	15	False	True	True	True	37.0	0.14343205	wide
12	15	False	True	True	True	38.0	0.13558824	wide
12	15	False	True	True	True	39.0	0.12817916	wide
12	15	False	True	True	True	40.0	0.12117731	wide
12	15	False	True	True	True	10.0	4.7204547	narrow
12	15	False	True	True	True	11.0	8.697336	narrow
12	15	False	True	True	True	12.0	10.226141	narrow
12	15	False	True	True	True	13.0	8.970685	narrow
12	15	False	True	True	True	14.0	6.382007	narrow
12	15	False	True	True	True	15.0	4.335432	narrow
12	15	False	True	True	True	16.0	3.078287	narrow
12	15	False	True	True	True	17.0	2.3667607	narrow
12	15	False	True	True	True	18.0	1.9612975	narrow
12	15	False	True	True	True	19.0	1.7113112	narrow
12	15	False	True	True	True	20.0	1.535191	narrow
12	15	False	True	True	True	21.0	1.392647	narrow
12	15	False	True	True	True	22.0	1.2656432	narrow
12	15	False	True	True	True	23.0	1.147217	narrow
12	15	False	True	True	True	24.0	1.035443	narrow
12	15	False	True	True	True	25.0	0.93036884	narrow
12	15	False	True	True	True	10.0	1.8574498	wide
12	15	False	True	True	True	11.0	2.8673909	wide
12	15	False	True	True	True	12.0	3.2697105	wide
12	15	False	True	True	True	13.0	3.4420083	wide
12	15	False	True	True	True	14.0	3.3042865	wide
12	15	False	True	True	True	15.0	2.8759608	wide
12	15	False	True	True	True	16.0	2.3349771	wide
12	15	False	True	True	True	17.0	1.8308731	wide
12	15	False	True	True	True	18.0	1.4217517	wide
12	15	False	True	True	True	19.0	1.1115402	wide
12	15	False	True	True	True	20.0	0.88434213	wide
12	15	False	True	True	True	21.0	0.7203693	wide
12	15	False	True	True	True	22.0	0.60214406	wide
12	15	False	True	True	True	23.0	0.5161407	wide
12	15	False	True	True	True	24.0	0.45254207	wide
12	15	False	True	True	True	25.0	0.40445048	wide
12	15	False	True	True	True	26.0	0.3670989	wide
12	15	False	True	True	True	27.0	0.33721852	wide
12	15	False	True	True	True	28.0	0.31257844	wide
12	15	False	True	True	True	29.0	0.29165864	wide
12	15	False	True	True	True	30.0	0.2734259	wide
12	15	False	True	True	True	31.0	0.25717798	wide
12	15	False	True	True	True	32.0	0.24243742	wide
12	15	False	True	True	True	33.0	0.22887973	wide
12	15	False	True	True	True	34.0	0.21628337	wide
12	15	False	True	True	True	35.0	0.20449626	wide
12	15	False	True	True	True	36.0	0.1934125	wide
12	15	False	True	True	True	37.0	0.18295756	wide
12	15	False	True	True	True	38.0	0.1730769	wide
12	15	False	True	True	True	39.0	0.1637296	wide
12	15	False	True	True	True	40.0	0.15488297	wide
12	18	False	True	True	False	10.0	4.547935	narrow
12	18	False	True	True	False	11.0	8.231389	narrow
12	18	False	True	True	False	12.0	8.002159	narrow
12	18	False	True	True	False	13.0	6.802428	narrow
12	18	False	True	True	False	14.0	5.1038876	narrow
12	18	False	True	True	False	15.0	3.7248197	narrow
12	18	False	True	True	False	16.0	2.7851107	narrow
12	18	False	True	True	False	17.0	2.1823502	narrow
12	18	False	True	True	False	18.0	1.7946196	narrow
12	18	False	True	True	False	19.0	1.5325309	narrow
12	18	False	True	True	False	20.0	1.3409581	narrow
12	18	False	True	True	False	21.0	1.1889968	narrow
12	18	False	True	True	False	22.0	1.0604211	narrow
12	18	False	True	True	False	23.0	0.94713694	narrow
12	18	False	True	True	False	24.0	0.8452672	narrow
12	18	False	True	True	False	25.0	0.75298184	narrow
12	18	False	True	True	False	10.0	2.683853	wide
12	18	False	True	True	False	11.0	4.6004953	wide
12	18	False	True	True	False	12.0	4.0310593	wide
12	18	False	True	True	False	13.0	3.7970936	wide
12	18	False	True	True	False	14.0	3.3108366	wide
12	18	False	True	True	False	15.0	2.6916387	wide
12	18	False	True	True	False	16.0	2.1002934	wide
12	18	False	True	True	False	17.0	1.6133239	wide
12	18	False	True	True	False	18.0	1.2426538	wide
12	18	False	True	True	False	19.0	0.971131	wide
12	18	False	True	True	False	20.0	0.7752594	wide
12	18	False	True	True	False	21.0	0.63428026	wide
12	18	False	True	True	False	22.0	0.5322446	wide
12	18	False	True	True	False	23.0	0.45759168	wide
12	18	False	True	True	False	24.0	0.4021515	wide
12	18	False	True	True	False	25.0	0.3602051	wide
12	18	False	True	True	False	26.0	0.3277574	wide
12	18	False	True	True	False	27.0	0.30201483	wide
12	18	False	True	True	False	28.0	0.28102207	wide
12	18	False	True	True	False	29.0	0.26341036	wide
12	18	False	True	True	False	30.0	0.24822286	wide
12	18	False	True	True	False	31.0	0.23479249	wide
12	18	False	True	True	False	32.0	0.22265613	wide
12	18	False	True	True	False	33.0	0.21149406	wide
12	18	False	True	True	False	34.0	0.20108698	wide
12	18	False	True	True	False	35.0	0.19128543	wide
12	18	False	True	True	False	36.0	0.18198852	wide
12	18	False	True	True	False	37.0	0.17312849	wide
12	18	False	True	True	False	38.0	0.16466014	wide
12	18	False	True	True	False	39.0	0.15655355	wide
12	18	False	True	True	False	40.0	0.14878808	wide
12	18	False	True	True	True	10.0	4.2223487	narrow
12	18	False	True	True	True	11.0	7.8270125	narrow
12	18	False	True	True	True	12.0	7.5683017	narrow
12	18	False	True	True	True	13.0	6.4057083	narrow
12	18	False	True	True	True	14.0	4.767602	narrow
12	18	False	True	True	True	15.0	3.445797	narrow
12	18	False	True	True	True	16.0	2.552388	narrow
12	18	False	True	True	True	17.0	1.9845657	narrow
12	18	False	True	True	True	18.0	1.622843	narrow
12	18	False	True	True	True	19.0	1.380707	narrow
12	18	False	True	True	True	20.0	1.2052822	narrow
12	18	False	True	True	True	21.0	1.0671175	narrow
12	18	False	True	True	True	22.0	0.9508101	narrow
12	18	False	True	True	True	23.0	0.84868544	narrow
12	18	False	True	True	True	24.0	0.75706184	narrow
12	18	False	True	True	True	25.0	0.67419136	narrow
12	18	False	True	True	True	10.0	2.4473884	wide
12	18	False	True	True	True	11.0	4.3635683	wide
12	18	False	True	True	True	12.0	3.7822323	wide
12	18	False	True	True	True	13.0	3.572678	wide
12	18	False	True	True	True	14.0	3.1183562	wide
12	18	False	True	True	True	15.0	2.5327625	wide
12	18	False	True	True	True	16.0	1.9713769	wide
12	18	False	True	True	True	17.0	1.5086864	wide
12	18	False	True	True	True	18.0	1.1567838	wide
12	18	False	True	True	True	19.0	0.8995111	wide
12	18	False	True	True	True	20.0	0.71442574	wide
12	18	False	True	True	True	21.0	0.58163947	wide
12	18	False	True	True	True	22.0	0.48587033	wide
12	18	False	True	True	True	23.0	0.41605806	wide
12	18	False	True	True	True	24.0	0.36440682	wide
12	18	False	True	True	True	25.0	0.32547677	wide
12	18	False	True	True	True	26.0	0.29548046	wide
12	18	False	True	True	True	27.0	0.27177784	wide
12	18	False	True	True	True	28.0	0.2525264	wide
12	18	False	True	True	True	29.0	0.2364388	wide
12	18	False	True	True	True	30.0	0.222617	wide
12	18	False	True	True	True	31.0	0.21043512	wide
12	18	False	True	True	True	32.0	0.19945903	wide
12	18	False	True	True	True	33.0	0.18938877	wide
12	18	False	True	True	True	34.0	0.18001834	wide
12	18	False	True	True	True	35.0	0.17120714	wide
12	18	False	True	True	True	36.0	0.16285995	wide
12	18	False	True	True	True	37.0	0.1549128	wide
12	18	False	True	True	True	38.0	0.14732258	wide
12	18	False	True	True	True	39.0	0.14006087	wide
12	18	False	True	True	True	40.0	0.13310757	wide
12	18	False	True	True	True	10.0	4.993406	narrow
12	18	False	True	True	True	11.0	8.790593	narrow
12	18	False	True	True	True	12.0	8.592771	narrow
12	18	False	True	True	True	13.0	7.3397665	narrow
12	18	False	True	True	True	14.0	5.5580764	narrow
12	18	False	True	True	True	15.0	4.101402	narrow
12	18	False	True	True	True	16.0	3.0997224	narrow
12	18	False	True	True	True	17.0	2.4506333	narrow
12	18	False	True	True	True	18.0	2.0285726	narrow
12	18	False	True	True	True	19.0	1.7401316	narrow
12	18	False	True	True	True	20.0	1.527119	narrow
12	18	False	True	True	True	21.0	1.3566965	narrow
12	18	False	True	True	True	22.0	1.2115663	narrow
12	18	False	True	True	True	23.0	1.0831099	narrow
12	18	False	True	True	True	24.0	0.96722394	narrow
12	18	False	True	True	True	25.0	0.86199856	narrow
12	18	False	True	True	True	10.0	3.0104084	wide
12	18	False	True	True	True	11.0	4.9359846	wide
12	18	False	True	True	True	12.0	4.3731713	wide
12	18	False	True	True	True	13.0	4.1048546	wide
12	18	False	True	True	True	14.0	3.5733557	wide
12	18	False	True	True	True	15.0	2.9071336	wide
12	18	False	True	True	True	16.0	2.2742913	wide
12	18	False	True	True	True	17.0	1.7539405	wide
12	18	False	True	True	True	18.0	1.3576405	wide
12	18	False	True	True	True	19.0	1.0668074	wide
12	18	False	True	True	True	20.0	0.8564493	wide
12	18	False	True	True	True	21.0	0.7045697	wide
12	18	False	True	True	True	22.0	0.5942727	wide
12	18	False	True	True	True	23.0	0.5132904	wide
12	18	False	True	True	True	24.0	0.45292974	wide
12	18	False	True	True	True	25.0	0.40708515	wide
12	18	False	True	True	True	26.0	0.37147725	wide
12	18	False	True	True	True	27.0	0.34310493	wide
12	18	False	True	True	True	28.0	0.31986186	wide
12	18	False	True	True	True	29.0	0.30027142	wide
12	18	False	True	True	True	30.0	0.2833003	wide
12	18	False	True	True	True	31.0	0.2682282	wide
12	18	False	True	True	True	32.0	0.2545555	wide
12	18	False	True	True	True	33.0	0.2419381	wide
12	18	False	True	True	True	34.0	0.23014058	wide
12	18	False	True	True	True	35.0	0.21900336	wide
12	18	False	True	True	True	36.0	0.20841932	wide
12	18	False	True	True	True	37.0	0.19831719	wide
12	18	False	True	True	True	38.0	0.18864974	wide
12	18	False	True	True	True	39.0	0.1793861	wide
12	18	False	True	True	True	40.0	0.17050554	wide
13	15	False	True	True	False	10.0	56.808926	narrow
13	15	False	True	True	False	11.0	13.516501	narrow
13	15	False	True	True	False	12.0	8.3076515	narrow
13	15	False	True	True	False	13.0	7.0853386	narrow
13	15	False	True	True	False	14.0	9.936663	narrow
13	15	False	True	True	False	15.0	8.3528385	narrow
13	15	False	True	True	False	16.0	2.6843495	narrow
13	15	False	True	True	False	17.0	1.4200631	narrow
13	15	False	True	True	False	18.0	1.023235	narrow
13	15	False	True	True	False	19.0	0.7470583	narrow
13	15	False	True	True	False	20.0	0.55459064	narrow
13	15	False	True	True	False	21.0	0.42025766	narrow
13	15	False	True	True	False	22.0	0.3272342	narrow
13	15	False	True	True	False	23.0	0.2653244	narrow
13	15	False	True	True	False	24.0	0.22897339	narrow
13	15	False	True	True	False	25.0	0.21533777	narrow
13	15	False	True	True	False	10.0	108.9616	wide
13	15	False	True	True	False	11.0	14.624299	wide
13	15	False	True	True	False	12.0	9.15255	wide
13	15	False	True	True	False	13.0	5.9215403	wide
13	15	False	True	True	False	14.0	4.281469	wide
13	15	False	True	True	False	15.0	3.1222475	wide
13	15	False	True	True	False	16.0	2.3411725	wide
13	15	False	True	True	False	17.0	3.2586646	wide
13	15	False	True	True	False	18.0	3.1251767	wide
13	15	False	True	True	False	19.0	0.97372454	wide
13	15	False	True	True	False	20.0	2.6201267	wide
13	15	False	True	True	False	21.0	2.007296	wide
13	15	False	True	True	False	22.0	0.551024	wide
13	15	False	True	True	False	23.0	0.3843259	wide
13	15	False	True	True	False	24.0	0.31247804	wide
13	15	False	True	True	False	25.0	0.2559289	wide
13	15	False	True	True	False	26.0	0.21118322	wide
13	15	False	True	True	False	27.0	0.17560388	wide
13	15	False	True	True	False	28.0	0.14717726	wide
13	15	False	True	True	False	29.0	0.124366	wide
13	15	False	True	True	False	30.0	0.10600402	wide
13	15	False	True	True	False	31.0	0.091215335	wide
13	15	False	True	True	False	32.0	0.079349436	wide
13	15	False	True	True	False	33.0	0.06992961	wide
13	15	False	True	True	False	34.0	0.06261086	wide
13	15	False	True	True	False	35.0	0.057144858	wide
13	15	False	True	True	False	36.0	0.053350426	wide
13	15	False	True	True	False	37.0	0.051088374	wide
13	15	False	True	True	False	38.0	0.050239954	wide
13	15	False	True	True	False	39.0	0.05068912	wide
13	15	False	True	True	False	40.0	0.052308716	wide
13	15	False	True	True	True	10.0	58.117256	narrow
13	15	False	True	True	True	11.0	14.316719	narrow
13	15	False	True	True	True	12.0	8.808313	narrow
13	15	False	True	True	True	13.0	7.410343	narrow
13	15	False	True	True	True	14.0	10.095362	narrow
13	15	False	True	True	True	15.0	8.724312	narrow
13	15	False	True	True	True	16.0	2.812838	narrow
13	15	False	True	True	True	17.0	1.4909289	narrow
13	15	False	True	True	True	18.0	1.0742725	narrow
13	15	False	True	True	True	19.0	0.78428996	narrow
13	15	False	True	True	True	20.0	0.58206886	narrow
13	15	False	True	True	True	21.0	0.4408257	narrow
13	15	False	True	True	True	22.0	0.3429633	narrow
13	15	False	True	True	True	23.0	0.2778003	narrow
13	15	False	True	True	True	24.0	0.23949543	narrow
13	15	False	True	True	True	25.0	0.22504361	narrow
13	15	False	True	True	True	10.0	110.935074	wide
13	15	False	True	True	True	11.0	15.738522	wide
13	15	False	True	True	True	12.0	9.7598295	wide
13	15	False	True	True	True	13.0	6.3056116	wide
13	15	False	True	True	True	14.0	4.5470448	wide
13	15	False	True	True	True	15.0	3.3109336	wide
13	15	False	True	True	True	16.0	2.4746764	wide
13	15	False	True	True	True	17.0	3.338904	wide
13	15	False	True	True	True	18.0	3.1771007	wide
13	15	False	True	True	True	19.0	1.0278087	wide
13	15	False	True	True	True	20.0	2.7380033	wide
13	15	False	True	True	True	21.0	2.0973709	wide
13	15	False	True	True	True	22.0	0.57957083	wide
13	15	False	True	True	True	23.0	0.40469038	wide
13	15	False	True	True	True	24.0	0.3289137	wide
13	15	False	True	True	True	25.0	0.26930973	wide
13	15	False	True	True	True	26.0	0.22216131	wide
13	15	False	True	True	True	27.0	0.18467437	wide
13	15	False	True	True	True	28.0	0.15472241	wide
13	15	False	True	True	True	29.0	0.1306853	wide
13	15	False	True	True	True	30.0	0.11133534	wide
13	15	False	True	True	True	31.0	0.09575045	wide
13	15	False	True	True	True	32.0	0.083245344	wide
13	15	False	True	True	True	33.0	0.07331746	wide
13	15	False	True	True	True	34.0	0.06560239	wide
13	15	False	True	True	True	35.0	0.059837505	wide
13	15	False	True	True	True	36.0	0.055830948	wide
13	15	False	True	True	True	37.0	0.053435184	wide
13	15	False	True	True	True	38.0	0.052524514	wide
13	15	False	True	True	True	39.0	0.052976355	wide
13	15	False	True	True	True	40.0	0.05465689	wide
13	15	False	True	True	True	10.0	55.884445	narrow
13	15	False	True	True	True	11.0	12.906383	narrow
13	15	False	True	True	True	12.0	7.9364796	narrow
13	15	False	True	True	True	13.0	6.8517146	narrow
13	15	False	True	True	True	14.0	9.839866	narrow
13	15	False	True	True	True	15.0	8.040378	narrow
13	15	False	True	True	True	16.0	2.5889935	narrow
13	15	False	True	True	True	17.0	1.3717159	narrow
13	15	False	True	True	True	18.0	0.9885606	narrow
13	15	False	True	True	True	19.0	0.72183204	narrow
13	15	False	True	True	True	20.0	0.5360342	narrow
13	15	False	True	True	True	21.0	0.40642464	narrow
13	15	False	True	True	True	22.0	0.31668213	narrow
13	15	False	True	True	True	23.0	0.25691438	narrow
13	15	False	True	True	True	24.0	0.22173311	narrow
13	15	False	True	True	True	25.0	0.20837937	narrow
13	15	False	True	True	True	10.0	107.56894	wide
13	15	False	True	True	True	11.0	13.751923	wide
13	15	False	True	True	True	12.0	8.684045	wide
13	15	False	True	True	True	13.0	5.6303225	wide
13	15	False	True	True	True	14.0	4.082794	wide
13	15	False	True	True	True	15.0	2.9826822	wide
13	15	False	True	True	True	16.0	2.2437596	wide
13	15	False	True	True	True	17.0	3.2050188	wide
13	15	False	True	True	True	18.0	3.0933564	wide
13	15	False	True	True	True	19.0	0.93552166	wide
13	15	False	True	True	True	20.0	2.5198953	wide
13	15	False	True	True	True	21.0	1.9310834	wide
13	15	False	True	True	True	22.0	0.5307141	wide
13	15	False	True	True	True	23.0	0.3704702	wide
13	15	False	True	True	True	24.0	0.30135164	wide
13	15	False	True	True	True	25.0	0.24690676	wide
13	15	False	True	True	True	26.0	0.2038072	wide
13	15	False	True	True	True	27.0	0.16953056	wide
13	15	False	True	True	True	28.0	0.14214332	wide
13	15	False	True	True	True	29.0	0.12016564	wide
13	15	False	True	True	True	30.0	0.10247325	wide
13	15	False	True	True	True	31.0	0.0882212	wide
13	15	False	True	True	True	32.0	0.07678176	wide
13	15	False	True	True	True	33.0	0.06769532	wide
13	15	False	True	True	True	34.0	0.06062918	wide
13	15	False	True	True	True	35.0	0.055343993	wide
13	15	False	True	True	True	36.0	0.051665172	wide
13	15	False	True	True	True	37.0	0.04945862	wide
13	15	False	True	True	True	38.0	0.048609883	wide
13	15	False	True	True	True	39.0	0.049007308	wide
13	15	False	True	True	True	40.0	0.0505286	wide
