subject	model_label	fit_response	smoothed	spherical_noise	many_samples	wide		range	n	mean_E	mean_error	var_E	mean_abs_error
30	15	False	True	True	False	False	8	narrow	18.0	17.990395	-0.0096054000854492	0.047193106	0.089009593963623
30	15	False	True	True	False	False	9	narrow	19.0	18.994331	-0.0056682949066162	0.043174315	0.0775589237213134
30	15	False	True	True	False	False	10	narrow	20.0	19.991968	-0.0080311164855957	0.044262204	0.078564826965332
30	15	False	True	True	False	False	11	narrow	21.0	20.992865	-0.0071349182128906	0.02987622	0.0592686119079589
30	15	False	True	True	False	False	12	narrow	22.0	22.004536	0.0045348968505859	0.03377053	0.0682649841308593
30	15	False	True	True	False	False	13	narrow	23.0	23.010395	0.0103938121795654	0.035651118	0.0672726802825927
30	15	False	True	True	False	False	14	narrow	24.0	23.992378	-0.0076216011047363	0.03275557	0.0640589523315429
30	15	False	True	True	False	False	15	narrow	25.0	24.94315	-0.0568498973846435	0.033263464	0.0568501873016357
30	15	False	True	True	False	False	16	wide	10.0	10.061008	0.0610090446472168	0.078988224	0.0610090541839599
30	15	False	True	True	False	False	17	wide	11.0	11.048252	0.0482516584396362	0.054034714	0.0894803590774536
30	15	False	True	True	False	False	18	wide	12.0	12.119379	0.1193786373138427	0.2506271	0.2347321586608886
30	15	False	True	True	False	False	19	wide	13.0	13.219575	0.2195749502182006	0.5486284	0.4480697889328003
30	15	False	True	True	False	False	20	wide	14.0	14.367642	0.3676430101394653	0.7722485	0.6580594244003296
30	15	False	True	True	False	False	21	wide	15.0	15.369865	0.3698652944564819	0.72342765	0.6998663930892944
30	15	False	True	True	False	False	22	wide	16.0	16.22688	0.2268785715103149	0.8414385	0.7180787229537964
30	15	False	True	True	False	False	23	wide	17.0	16.973364	-0.0266359071731567	0.8212231	0.7105232706069946
30	15	False	True	True	False	False	24	wide	18.0	17.812387	-0.187614047050476	1.0350964	0.7941824140548706
30	15	False	True	True	False	False	25	wide	19.0	18.711765	-0.2882349605560302	1.0002263	0.7812491893768311
30	15	False	True	True	False	False	26	wide	20.0	19.842134	-0.1578654127120971	0.88319665	0.6900854940414429
30	15	False	True	True	False	False	27	wide	21.0	20.861889	-0.1381106424331665	0.726236	0.6186559534072876
30	15	False	True	True	False	False	28	wide	22.0	21.902906	-0.0970937128067016	0.5868977	0.561862587928772
30	15	False	True	True	False	False	29	wide	23.0	22.909084	-0.0909157238006591	0.4061392	0.4851574459075928
30	15	False	True	True	False	False	30	wide	24.0	23.864618	-0.1353817520141601	0.29366452	0.3866567230224609
30	15	False	True	True	False	False	31	wide	25.0	24.59653	-0.4034694194793701	0.22031622	0.4034694194793701
30	15	False	True	True	True	False	0	narrow	10.0	10.028818	0.0288182426452636	0.03613164	0.0288182602882385
30	15	False	True	True	True	False	1	narrow	11.0	11.095783	0.0957835406780242	0.10328529	0.1136636461734771
30	15	False	True	True	True	False	2	narrow	12.0	12.247892	0.2478920313835144	0.2421748	0.3527556868553161
30	15	False	True	True	True	False	3	narrow	13.0	13.114082	0.114083533334732	0.25412044	0.3888579368114471
30	15	False	True	True	True	False	4	narrow	14.0	13.854495	-0.1455054540634155	0.28451362	0.4153791792869568
30	15	False	True	True	True	False	5	narrow	15.0	14.834411	-0.1655888781070709	0.27673787	0.3558112626552582
30	15	False	True	True	True	False	6	narrow	16.0	15.924359	-0.0756403169631958	0.1588773	0.2128342178344726
30	15	False	True	True	True	False	7	narrow	17.0	16.967302	-0.0326974722862243	0.09510575	0.1351321095466613
30	15	False	True	True	True	False	8	narrow	18.0	17.9861	-0.0139021893501281	0.05746892	0.0944478260993957
30	15	False	True	True	True	False	9	narrow	19.0	18.996466	-0.0035336399555206	0.043461256	0.078224971628189
30	15	False	True	True	True	False	10	narrow	20.0	19.998064	-0.0019352861404418	0.037074808	0.0681597574234008
30	15	False	True	True	True	False	11	narrow	21.0	20.998596	-0.0014033340454101	0.037112914	0.0676237041473388
30	15	False	True	True	True	False	12	narrow	22.0	22.003006	0.0030057662963867	0.0339153	0.0636757522583007
30	15	False	True	True	True	False	13	narrow	23.0	23.000408	0.0004082736015319	0.0360821	0.0678879015922546
30	15	False	True	True	True	False	14	narrow	24.0	23.989128	-0.0108722312927246	0.03055417	0.0601701934814453
30	15	False	True	True	True	False	15	narrow	25.0	24.943157	-0.056842481803894	0.028918032	0.056842677116394
30	15	False	True	True	True	False	16	wide	10.0	10.050462	0.0504615924835205	0.040204953	0.0504616092681884
30	15	False	True	True	True	False	17	wide	11.0	11.064788	0.0647883736133575	0.10379125	0.1056626549243927
30	15	False	True	True	True	False	18	wide	12.0	12.104445	0.1044455190658569	0.22517808	0.2308498401641845
30	15	False	True	True	True	False	19	wide	13.0	13.214144	0.2141435978889465	0.47393796	0.429150116443634
30	15	False	True	True	True	False	20	wide	14.0	14.357106	0.3571057843208313	0.7498506	0.641980405139923
30	15	False	True	True	True	False	21	wide	15.0	15.369445	0.3694453591346741	0.79472804	0.7201049974441528
30	15	False	True	True	True	False	22	wide	16.0	16.22025	0.2202500215530395	0.82937163	0.714939814567566
30	15	False	True	True	True	False	23	wide	17.0	16.988571	-0.0114275743961334	0.8651672	0.7195970844745636
30	15	False	True	True	True	False	24	wide	18.0	17.814299	-0.1857018412113189	0.93001115	0.7601327139377594
30	15	False	True	True	True	False	25	wide	19.0	18.763382	-0.2366175181388854	0.97589743	0.7628877543449402
30	15	False	True	True	True	False	26	wide	20.0	19.790625	-0.2093754061698913	0.87888145	0.699942905330658
30	15	False	True	True	True	False	27	wide	21.0	20.848045	-0.1519539484977722	0.7221474	0.6137335183143616
30	15	False	True	True	True	False	28	wide	22.0	21.899824	-0.1001764628887176	0.5614206	0.5387810645580292
30	15	False	True	True	True	False	29	wide	23.0	22.908161	-0.0918393641471862	0.4439331	0.4739846842765808
30	15	False	True	True	True	False	30	wide	24.0	23.836063	-0.1639362639427185	0.30919036	0.3948549422264099
30	15	False	True	True	True	False	31	wide	25.0	24.594662	-0.4053389204502106	0.18607534	0.4053389206409454
30	15	False	True	True	True	True	0	narrow	10.0	10.02894	0.0289397559165954	0.038218062	0.0289397713661193
30	15	False	True	True	True	True	1	narrow	11.0	11.097209	0.0972094586372375	0.10988919	0.115901498222351
30	15	False	True	True	True	True	2	narrow	12.0	12.24311	0.2431091266155242	0.23798661	0.3461281016826629
30	15	False	True	True	True	True	3	narrow	13.0	13.114052	0.1140518136978149	0.2584436	0.3898184178352356
30	15	False	True	True	True	True	4	narrow	14.0	13.85367	-0.1463300944328308	0.2824464	0.4164228013038635
30	15	False	True	True	True	True	5	narrow	15.0	14.837014	-0.1629865753173828	0.2693123	0.3539646001815796
30	15	False	True	True	True	True	6	narrow	16.0	15.923491	-0.0765099269866943	0.16207647	0.209593981552124
30	15	False	True	True	True	True	7	narrow	17.0	16.967829	-0.0321706058979034	0.086639315	0.1306800522327423
30	15	False	True	True	True	True	8	narrow	18.0	17.98531	-0.0146908609390258	0.06540025	0.1021041858673095
30	15	False	True	True	True	True	9	narrow	19.0	18.992678	-0.0073219337463378	0.045724086	0.0799988321304321
30	15	False	True	True	True	True	10	narrow	20.0	19.996035	-0.0039658813476562	0.04008426	0.0718054315567016
30	15	False	True	True	True	True	11	narrow	21.0	21.00074	0.0007404764175415	0.035931144	0.0648245109558105
30	15	False	True	True	True	True	12	narrow	22.0	22.001642	0.0016427061080932	0.035326563	0.0652692489624023
30	15	False	True	True	True	True	13	narrow	23.0	23.001068	0.0010675008773803	0.035684414	0.0670261856079101
30	15	False	True	True	True	True	14	narrow	24.0	24.004057	0.0040557267189025	0.040979575	0.0735562817573547
30	15	False	True	True	True	True	15	narrow	25.0	25.004808	0.0048080471038818	0.042153757	0.0786312530517578
30	15	False	True	True	True	True	16	narrow	26.0	26.005178	0.0051788931846618	0.050052375	0.0894720889091491
30	15	False	True	True	True	True	17	narrow	27.0	27.007141	0.0071400071144104	0.05175829	0.0956489899635315
30	15	False	True	True	True	True	18	narrow	28.0	28.009018	0.0090176368713378	0.060228426	0.1094675951004028
30	15	False	True	True	True	True	19	narrow	29.0	29.007175	0.0071758704185485	0.06902457	0.1241864796638488
30	15	False	True	True	True	True	20	narrow	30.0	30.011896	0.0118983382225036	0.0806836	0.1408382357597351
30	15	False	True	True	True	True	21	narrow	31.0	31.009222	0.0092228841781616	0.0930153	0.1610330053329468
30	15	False	True	True	True	True	22	narrow	32.0	32.016666	0.0166655460357666	0.104772	0.1794079273223877
30	15	False	True	True	True	True	23	narrow	33.0	33.01692	0.0169176484107971	0.118693046	0.2005697474479675
30	15	False	True	True	True	True	24	narrow	34.0	34.018295	0.018293626499176	0.13789593	0.225011084651947
30	15	False	True	True	True	True	25	narrow	35.0	35.02415	0.024149157333374	0.15732418	0.2506120346069336
30	15	False	True	True	True	True	26	narrow	36.0	36.025505	0.0255072589874267	0.17643598	0.2748286014556885
30	15	False	True	True	True	True	27	narrow	37.0	37.02541	0.0254082241058349	0.19312832	0.2991106513977051
30	15	False	True	True	True	True	28	narrow	38.0	38.012825	0.0128241340637207	0.19982244	0.315638971710205
30	15	False	True	True	True	True	29	narrow	39.0	38.931858	-0.0681397670745849	0.16742276	0.2874247344970703
30	15	False	True	True	True	True	30	narrow	40.0	39.69194	-0.3080607986450195	0.11891482	0.3080608024597168
30	15	False	True	True	True	True	31	wide	10.0	10.051953	0.0519531497478485	0.058797482	0.051953165102005
30	15	False	True	True	True	True	32	wide	11.0	11.0663395	0.0663392836570739	0.12334207	0.107652188873291
30	15	False	True	True	True	True	33	wide	12.0	12.103876	0.1038762603759765	0.25036687	0.2339493500709533
30	15	False	True	True	True	True	34	wide	13.0	13.220446	0.220445872592926	0.4813588	0.43296016664505
30	15	False	True	True	True	True	35	wide	14.0	14.347282	0.3472832030773163	0.7288888	0.6322735294818879
30	15	False	True	True	True	True	36	wide	15.0	15.367844	0.3678443831920623	0.81908244	0.7287139491558074
30	15	False	True	True	True	True	37	wide	16.0	16.20726	0.2072595704078674	0.8133451	0.7118582892417907
30	15	False	True	True	True	True	38	wide	17.0	16.992323	-0.0076768814563751	0.8666772	0.7195462252140045
30	15	False	True	True	True	True	39	wide	18.0	17.814484	-0.1855174457073211	0.93010306	0.7605155398845672
30	15	False	True	True	True	True	40	wide	19.0	18.754385	-0.2456135503292083	0.9704124	0.7634317857265472
30	15	False	True	True	True	True	41	wide	20.0	19.802937	-0.1970619941711426	0.900574	0.7061871759414673
30	15	False	True	True	True	True	42	wide	21.0	20.85473	-0.1452685718536377	0.75676566	0.6231404752731323
30	15	False	True	True	True	True	43	wide	22.0	21.910463	-0.0895365149497985	0.60166615	0.551069265460968
30	15	False	True	True	True	True	44	wide	23.0	22.93922	-0.0607800893306732	0.48148295	0.5006333732128143
30	15	False	True	True	True	True	45	wide	24.0	23.965601	-0.0343984324932098	0.43329877	0.4670522931575775
30	15	False	True	True	True	True	46	wide	25.0	24.984386	-0.0156139186382293	0.38424733	0.4419855533123016
30	15	False	True	True	True	True	47	wide	26.0	25.98042	-0.019580760192871	0.3479942	0.4262196044921875
30	15	False	True	True	True	True	48	wide	27.0	26.98529	-0.0147108362197875	0.330063	0.4163964176177978
30	15	False	True	True	True	True	49	wide	28.0	27.99951	-0.0004912426948547	0.3247905	0.4089498799324035
30	15	False	True	True	True	True	50	wide	29.0	29.003496	0.0034973336696624	0.3193385	0.4023723570346832
30	15	False	True	True	True	True	51	wide	30.0	29.992027	-0.0079710905075073	0.30215052	0.4009103530883789
30	15	False	True	True	True	True	52	wide	31.0	30.995338	-0.0046626175880432	0.30659762	0.4024236777305603
30	15	False	True	True	True	True	53	wide	32.0	32.004955	0.0049561871528625	0.31447908	0.4061912264823913
30	15	False	True	True	True	True	54	wide	33.0	32.998093	-0.0019068134307861	0.32343322	0.4118676895141601
30	15	False	True	True	True	True	55	wide	34.0	34.007015	0.0070142415046691	0.31838948	0.4114690375328064
30	15	False	True	True	True	True	56	wide	35.0	34.999386	-0.0006164752960205	0.32499814	0.4170733348846435
30	15	False	True	True	True	True	57	wide	36.0	35.99392	-0.0060811729431152	0.33852318	0.4263092632293701
30	15	False	True	True	True	True	58	wide	37.0	37.00217	0.0021731302261352	0.32995975	0.4277479074478149
30	15	False	True	True	True	True	59	wide	38.0	37.978172	-0.0218279384613037	0.31271887	0.4203072639465332
30	15	False	True	True	True	True	60	wide	39.0	38.870777	-0.1292211647033691	0.24010631	0.366447359085083
30	15	False	True	True	True	True	61	wide	40.0	39.588757	-0.4112425676345825	0.16381171	0.4112425680160522
30	18	False	True	True	False	False	0	narrow	10.0	10.040686	0.0406850843429565	0.04352409	0.0406851091384887
30	18	False	True	True	False	False	1	narrow	11.0	11.180294	0.1802939023971557	0.16455346	0.1983268232345581
30	18	False	True	True	False	False	2	narrow	12.0	12.307792	0.3077922029495239	0.27401075	0.4302643518447876
30	18	False	True	True	False	False	3	narrow	13.0	13.045535	0.0455356225967407	0.2439174	0.3838112802505493
30	18	False	True	True	False	False	4	narrow	14.0	13.779537	-0.2204624624252319	0.29613492	0.4304094896316528
30	18	False	True	True	False	False	5	narrow	15.0	14.826548	-0.1734525079727172	0.31450903	0.3559572973251342
30	18	False	True	True	False	False	6	narrow	16.0	15.927857	-0.0721420936584472	0.15553598	0.194652400970459
30	18	False	True	True	False	False	7	narrow	17.0	16.979183	-0.0208161058425903	0.06427546	0.1147244806289672
30	18	False	True	True	False	False	8	narrow	18.0	17.98728	-0.0127203044891357	0.06240138	0.1004878063201904
30	18	False	True	True	False	False	9	narrow	19.0	18.986141	-0.0138593883514404	0.039857056	0.0734799633026123
30	18	False	True	True	False	False	10	narrow	20.0	19.997707	-0.0022925834655761	0.03699214	0.0701536521911621
30	18	False	True	True	False	False	11	narrow	21.0	20.998362	-0.0016389961242675	0.03608145	0.0682951431274414
30	18	False	True	True	False	False	12	narrow	22.0	21.996819	-0.0031808738708496	0.027803924	0.0584235954284668
30	18	False	True	True	False	False	13	narrow	23.0	22.98972	-0.0102815990447998	0.03968386	0.0704401988983154
30	18	False	True	True	False	False	14	narrow	24.0	23.981022	-0.0189786586761474	0.03964809	0.0724069728851318
30	18	False	True	True	False	False	15	narrow	25.0	24.939123	-0.0608775177001953	0.031152565	0.0608776664733886
30	18	False	True	True	False	False	16	wide	10.0	10.032421	0.0324212551116943	0.017499365	0.0324212856292724
30	18	False	True	True	False	False	17	wide	11.0	11.04934	0.0493398246765136	0.045163423	0.0768893451690673
30	18	False	True	True	False	False	18	wide	12.0	12.0787	0.0787005205154419	0.18814552	0.1717884340286254
30	18	False	True	True	False	False	19	wide	13.0	13.100906	0.1009058113098144	0.19658925	0.280529218673706
30	18	False	True	True	False	False	20	wide	14.0	14.271681	0.271680739402771	0.64477605	0.5278286333084107
30	18	False	True	True	False	False	21	wide	15.0	15.37543	0.3754292507171631	0.72989464	0.6832355346679687
30	18	False	True	True	False	False	22	wide	16.0	16.259176	0.2591767425537109	0.8139663	0.7025535697937012
30	18	False	True	True	False	False	23	wide	17.0	17.060001	0.0600018520355224	0.78934306	0.6890543041229248
30	18	False	True	True	False	False	24	wide	18.0	17.92179	-0.0782117233276367	0.8020236	0.7020500450134277
30	18	False	True	True	False	False	25	wide	19.0	18.805174	-0.1948268022537231	0.9293498	0.7596428842544556
30	18	False	True	True	False	False	26	wide	20.0	19.823105	-0.1768943195343017	0.792581	0.6760819034576416
30	18	False	True	True	False	False	27	wide	21.0	20.876776	-0.1232247943878173	0.69140995	0.6209953746795654
30	18	False	True	True	False	False	28	wide	22.0	21.883316	-0.1166829528808593	0.5806622	0.5664770889282227
30	18	False	True	True	False	False	29	wide	23.0	22.914085	-0.085914303779602	0.51433337	0.5072175607681274
30	18	False	True	True	False	False	30	wide	24.0	23.829178	-0.170823034286499	0.33944768	0.4117500972747803
30	18	False	True	True	False	False	31	wide	25.0	24.590485	-0.4095163135528564	0.20420793	0.4095163135528564
30	18	False	True	True	True	False	0	narrow	10.0	10.054501	0.0545006653785705	0.07955298	0.0545006791114807
30	18	False	True	True	True	False	1	narrow	11.0	11.165456	0.1654563263893127	0.18434748	0.1927608953475952
30	18	False	True	True	True	False	2	narrow	12.0	12.286606	0.2866055121421814	0.27779406	0.4279770112037658
30	18	False	True	True	True	False	3	narrow	13.0	13.032626	0.0326264870166778	0.26729128	0.3945375740528106
30	18	False	True	True	True	False	4	narrow	14.0	13.783084	-0.2169157116413116	0.31476632	0.4485649015903473
30	18	False	True	True	True	False	5	narrow	15.0	14.840864	-0.1591366676807403	0.28088415	0.3363227390766143
30	18	False	True	True	True	False	6	narrow	16.0	15.935183	-0.0648170506954193	0.14873552	0.1934237685680389
30	18	False	True	True	True	False	7	narrow	17.0	16.969395	-0.0306043859004974	0.0881049	0.1270471251964569
30	18	False	True	True	True	False	8	narrow	18.0	17.987007	-0.0129941020011901	0.053475313	0.0934663130760192
30	18	False	True	True	True	False	9	narrow	19.0	18.99329	-0.0067096527576446	0.048760094	0.0797958303928375
30	18	False	True	True	True	False	10	narrow	20.0	19.998537	-0.0014620958328247	0.039010573	0.0713427446365356
30	18	False	True	True	True	False	11	narrow	21.0	20.998714	-0.0012862445831298	0.036528468	0.0681006746292114
30	18	False	True	True	True	False	12	narrow	22.0	22.00452	0.0045201583862304	0.03827604	0.0703491218566894
30	18	False	True	True	True	False	13	narrow	23.0	23.003946	0.0039469326972961	0.037958886	0.0713714211463928
30	18	False	True	True	True	False	14	narrow	24.0	23.989573	-0.010425817489624	0.035219375	0.068107204246521
30	18	False	True	True	True	False	15	narrow	25.0	24.937712	-0.0622892310142517	0.03223487	0.0622894185066223
30	18	False	True	True	True	False	16	wide	10.0	10.036661	0.0366606841564178	0.022272166	0.0366607009410858
30	18	False	True	True	True	False	17	wide	11.0	11.044926	0.0449254925251007	0.051120248	0.0767239580631256
30	18	False	True	True	True	False	18	wide	12.0	12.0703745	0.0703740395545959	0.14437264	0.1685305720329284
30	18	False	True	True	True	False	19	wide	13.0	13.140752	0.140751771736145	0.28786623	0.3126484870910644
30	18	False	True	True	True	False	20	wide	14.0	14.248669	0.2486684564113617	0.5457676	0.5109759973049164
30	18	False	True	True	True	False	21	wide	15.0	15.339895	0.3398956826210021	0.7523951	0.6684740795135498
30	18	False	True	True	True	False	22	wide	16.0	16.289537	0.2895370787620544	0.80864847	0.710977470111847
30	18	False	True	True	True	False	23	wide	17.0	17.103033	0.1030330638408661	0.80937946	0.6946688156604767
30	18	False	True	True	True	False	24	wide	18.0	17.901459	-0.0985428804397583	0.8526754	0.7195537115097046
30	18	False	True	True	True	False	25	wide	19.0	18.797596	-0.202403427028656	0.9010877	0.7388323550224304
30	18	False	True	True	True	False	26	wide	20.0	19.80548	-0.1945207739830017	0.8737129	0.7110468947410583
30	18	False	True	True	True	False	27	wide	21.0	20.847887	-0.1521125141143798	0.75120884	0.6387930250167847
30	18	False	True	True	True	False	28	wide	22.0	21.888168	-0.1118314155578613	0.59721017	0.5636248107910157
30	18	False	True	True	True	False	29	wide	23.0	22.897276	-0.1027253911972045	0.45007792	0.489447723197937
30	18	False	True	True	True	False	30	wide	24.0	23.8271	-0.1728987519264221	0.30732328	0.3998311732292175
30	18	False	True	True	True	False	31	wide	25.0	24.58259	-0.417409813117981	0.19711715	0.4174098133087158
30	18	False	True	True	True	True	0	narrow	10.0	10.0536	0.0536011604785919	0.07989372	0.0536011794567108
30	18	False	True	True	True	True	1	narrow	11.0	11.165801	0.1658005196094513	0.18015935	0.193811419057846
30	18	False	True	True	True	True	2	narrow	12.0	12.295564	0.2955636358261108	0.27909377	0.4289124014854431
30	18	False	True	True	True	True	3	narrow	13.0	13.0353985	0.0353984280586242	0.26505524	0.3936993580818176
30	18	False	True	True	True	True	4	narrow	14.0	13.791733	-0.2082669889450073	0.31548223	0.4476387291908264
30	18	False	True	True	True	True	5	narrow	15.0	14.834354	-0.165645887184143	0.2892175	0.3417203501701355
30	18	False	True	True	True	True	6	narrow	16.0	15.937378	-0.0626219047546386	0.15025888	0.193559956741333
30	18	False	True	True	True	True	7	narrow	17.0	16.970472	-0.0295285433769226	0.08406418	0.126038979434967
30	18	False	True	True	True	True	8	narrow	18.0	17.986391	-0.013608780670166	0.061195828	0.095017876625061
30	18	False	True	True	True	True	9	narrow	19.0	18.995304	-0.0046960099220275	0.04189042	0.0761480759620666
30	18	False	True	True	True	True	10	narrow	20.0	19.997791	-0.0022091653823852	0.03905159	0.0713229612350463
30	18	False	True	True	True	True	11	narrow	21.0	20.999287	-0.0007118677139282	0.03568147	0.0671237981796264
30	18	False	True	True	True	True	12	narrow	22.0	22.000277	0.0002758085250854	0.037672307	0.0700997961044311
30	18	False	True	True	True	True	13	narrow	23.0	23.002295	0.002295686340332	0.03901894	0.0725219089508056
30	18	False	True	True	True	True	14	narrow	24.0	24.003141	0.0031425659179687	0.043144837	0.0789537380218505
30	18	False	True	True	True	True	15	narrow	25.0	25.003094	0.0030934063911437	0.04482999	0.083363996219635
30	18	False	True	True	True	True	16	narrow	26.0	26.007105	0.007105119895935	0.051267467	0.0947915647506713
30	18	False	True	True	True	True	17	narrow	27.0	27.009995	0.009994589805603	0.06013898	0.1086839641571044
30	18	False	True	True	True	True	18	narrow	28.0	28.008366	0.0083645418167114	0.06477484	0.1184440504074096
30	18	False	True	True	True	True	19	narrow	29.0	29.010172	0.0101730905532836	0.07743387	0.137376177406311
30	18	False	True	True	True	True	20	narrow	30.0	30.013662	0.0136618405342102	0.08647371	0.1523720789909362
30	18	False	True	True	True	True	21	narrow	31.0	31.011944	0.0119437174797058	0.102120966	0.1749443161964416
30	18	False	True	True	True	True	22	narrow	32.0	32.014694	0.014694337272644	0.1181806	0.1948179059982299
30	18	False	True	True	True	True	23	narrow	33.0	33.017796	0.0177971274375915	0.13085413	0.2171206799507141
30	18	False	True	True	True	True	24	narrow	34.0	34.01652	0.0165209370613098	0.14743662	0.2406527564048767
30	18	False	True	True	True	True	25	narrow	35.0	35.021027	0.0210294153213501	0.17271702	0.2671931482315063
30	18	False	True	True	True	True	26	narrow	36.0	36.029335	0.0293353443145751	0.18974483	0.2910883167266845
30	18	False	True	True	True	True	27	narrow	37.0	37.019833	0.0198349700927734	0.20821923	0.3163349708557129
30	18	False	True	True	True	True	28	narrow	38.0	38.01501	0.0150137845993041	0.21325704	0.3317350694656372
30	18	False	True	True	True	True	29	narrow	39.0	38.929375	-0.0706256998062133	0.17586415	0.2978880765914917
30	18	False	True	True	True	True	30	narrow	40.0	39.669968	-0.3300306760787964	0.12715073	0.3300306776046753
30	18	False	True	True	True	True	31	wide	10.0	10.038526	0.0385260423183441	0.026914386	0.0385260610103607
30	18	False	True	True	True	True	32	wide	11.0	11.044158	0.0441574300765991	0.08069355	0.0790547953605651
30	18	False	True	True	True	True	33	wide	12.0	12.077066	0.0770663341045379	0.16673565	0.1726189439296722
30	18	False	True	True	True	True	34	wide	13.0	13.140412	0.1404131041526794	0.30047485	0.3178126045227051
30	18	False	True	True	True	True	35	wide	14.0	14.266241	0.2662408576488494	0.5599281	0.516071364068985
30	18	False	True	True	True	True	36	wide	15.0	15.342834	0.3428341422080994	0.7431242	0.670656889629364
30	18	False	True	True	True	True	37	wide	16.0	16.283873	0.2838729170799255	0.7837113	0.7048465807914734
30	18	False	True	True	True	True	38	wide	17.0	17.101437	0.1014370875358581	0.836643	0.7089822445869446
30	18	False	True	True	True	True	39	wide	18.0	17.906294	-0.0937059319019317	0.87851775	0.7270270412921905
30	18	False	True	True	True	True	40	wide	19.0	18.811283	-0.1887170059204101	0.91386855	0.745984709739685
30	18	False	True	True	True	True	41	wide	20.0	19.800701	-0.1992992136001587	0.8826203	0.7116948509216309
30	18	False	True	True	True	True	42	wide	21.0	20.861526	-0.1384741909027099	0.7640655	0.6400883861541748
30	18	False	True	True	True	True	43	wide	22.0	21.894144	-0.1058561715126037	0.6239458	0.5665262110710144
30	18	False	True	True	True	True	44	wide	23.0	22.928661	-0.0713395359039306	0.5065305	0.5132438457489014
30	18	False	True	True	True	True	45	wide	24.0	23.950014	-0.0499857277870178	0.4487309	0.4802916409492492
30	18	False	True	True	True	True	46	wide	25.0	24.97546	-0.0245398267745971	0.39660287	0.4494381784439087
30	18	False	True	True	True	True	47	wide	26.0	25.980722	-0.0192773717880249	0.3758717	0.4384024126052856
30	18	False	True	True	True	True	48	wide	27.0	26.98161	-0.0183921586990356	0.34616694	0.4220559436798096
30	18	False	True	True	True	True	49	wide	28.0	27.987532	-0.0124702474594116	0.31861904	0.4095139656066894
30	18	False	True	True	True	True	50	wide	29.0	28.9966	-0.0034009578704833	0.32004362	0.40606552028656
30	18	False	True	True	True	True	51	wide	30.0	29.996632	-0.0033690324783325	0.30238354	0.3983977842330932
30	18	False	True	True	True	True	52	wide	31.0	30.99419	-0.0058085221290588	0.30639255	0.3988931946754455
30	18	False	True	True	True	True	53	wide	32.0	32.00756	0.007557996559143	0.31057233	0.4027776651382446
30	18	False	True	True	True	True	54	wide	33.0	33.00115	0.0011466873168945	0.3129635	0.4046107395172119
30	18	False	True	True	True	True	55	wide	34.0	33.995136	-0.0048656510353088	0.31394398	0.4066825489997864
30	18	False	True	True	True	True	56	wide	35.0	35.012817	0.0128174763679504	0.31310025	0.4081842494010925
30	18	False	True	True	True	True	57	wide	36.0	36.004536	0.0045356877326965	0.32403713	0.4155353465080261
30	18	False	True	True	True	True	58	wide	37.0	37.00267	0.0026692947387695	0.32335463	0.4221878078460693
30	18	False	True	True	True	True	59	wide	38.0	37.987106	-0.0128924854278564	0.2917025	0.4064761085510254
30	18	False	True	True	True	True	60	wide	39.0	38.88068	-0.1193189567565917	0.23144022	0.3565247131347656
30	18	False	True	True	True	True	61	wide	40.0	39.607533	-0.3924666366577148	0.15989757	0.3924666366577148
30	31	False	True	True	False	False	0	narrow	10.0	10.03864	0.0386399192810058	0.044458248	0.0386399459838867
30	31	False	True	True	False	False	1	narrow	11.0	11.109022	0.109022852897644	0.15709789	0.1331921682357788
30	31	False	True	True	False	False	2	narrow	12.0	12.275293	0.2752928762435913	0.32804888	0.4034649686813354
30	31	False	True	True	False	False	3	narrow	13.0	13.142187	0.1421872758865356	0.3146986	0.4444272623062134
30	31	False	True	True	False	False	4	narrow	14.0	13.868836	-0.1311644716262817	0.31982216	0.4452593393325805
30	31	False	True	True	False	False	5	narrow	15.0	14.821318	-0.1786829099655151	0.33582053	0.4210725717544555
30	31	False	True	True	False	False	6	narrow	16.0	15.877753	-0.1222470531463623	0.24229805	0.2977281322479248
30	31	False	True	True	False	False	7	narrow	17.0	16.959637	-0.0403624448776245	0.16385624	0.1973759908676147
30	31	False	True	True	False	False	8	narrow	18.0	17.968763	-0.0312358331680297	0.12223211	0.1419538698196411
30	31	False	True	True	False	False	9	narrow	19.0	18.990273	-0.0097256622314453	0.0726336	0.106919075012207
30	31	False	True	True	False	False	10	narrow	20.0	19.992464	-0.0075350742340087	0.05579052	0.1004462375640869
30	31	False	True	True	False	False	11	narrow	21.0	21.002026	0.0020257740020751	0.04231108	0.0826174144744873
30	31	False	True	True	False	False	12	narrow	22.0	22.002361	0.0023606529235839	0.054481518	0.0903683471679687
30	31	False	True	True	False	False	13	narrow	23.0	23.001364	0.0013639373779296	0.060688548	0.1052796173095703
30	31	False	True	True	False	False	14	narrow	24.0	23.986547	-0.0134530620574951	0.03471195	0.0743885974884033
30	31	False	True	True	False	False	15	narrow	25.0	24.92701	-0.0729896450042724	0.035743598	0.072989797592163
30	31	False	True	True	False	False	16	wide	10.0	10.025167	0.0251665754318237	0.012672817	0.0251665830612182
30	31	False	True	True	False	False	17	wide	11.0	11.033527	0.0335274400711059	0.026419627	0.0515059671401977
30	31	False	True	True	False	False	18	wide	12.0	12.053616	0.0536155281066894	0.0792755	0.1256074161529541
30	31	False	True	True	False	False	19	wide	13.0	13.157634	0.1576336011886596	0.33602425	0.308645712852478
